,sentence
7853,황 사장은 “노동조합과 긴밀하게 소통해 직원들의 작업환경을 개선하고 육체 정신적 건강 관리 지원 등을 통해 직원들이 좀더 안전한 환경에서 근무할 수 있도록 하겠다며 “다시 한 번 심려를 끼쳐드려 죄송하게 생각하며 안전경영에 최선을 다할 것이라고 약속했다.
7854,노 사장은 업계 재고가 매우 높은 탓에 SK하이닉스는 생산 증가를 위한 웨이퍼 캐파(생산능력) 투자를 최소화겠다며 수요 환경이 급변한 만큼 효과적 대응 위해 수익성이 낮은 제품을 중심으로 생산량을 줄이겠다고 말했다.
7855,이어 팹 효율성을 높이기 위해 제품 믹스와 장비 재배치 등을 고려 일시적으로 웨이퍼 캐파 감소 가능성이 있다고 덧붙였다.
7856,현재 방송 콘텐츠 제작 회사 VIVO를 운영하고 있는 송은이는 서울 마포구 상암동 소재 건물을 올렸다.
7857,송은이는 지하 카페를 시작으로 직원들을 위해 휴게시설에 많은 신경을 쓰고 있다고 알렸다.
7858,교수·연구원 등이 참여해 센터의 그간 성과와 중장기 발전 전략을 논의하고 서울시의 공공투자사업 활성화 방안을 제시한다.
7859,거액 투자 손실 위험에 시세 조종 등 불공정거래 연루 주의해야 금융감독원연합뉴스TV 제공(서울연합뉴스) 심재훈 기자 금융감독원이 개인투자자에게 특정 종목 매매를 부추기는 주식 리딩방에 대해 집중 조사에 나섰으며 불공정거래 적발 시 엄정 조치할 방침이다.
7860,이들은 카톡 리딩방 유튜브 증권 방송 등을 이용해 종목 추천 전에 선행 매매한 혐의를 받고 있다.
7861,일례로 리딩방 운영자가 본인이 운영하는 유튜브 채널을 통해 특정 종목을 추천하면서 본인 계좌에 보유하고 있던 해당 종목을 매도하는 등 선행 매매 행위가 적발되고 있다.
7862,주식리딩방 선행매매 행태금융감독원 제공 카카오톡 오픈 채팅을 개설한 주식 리딩방을 통해 리딩방 운영자가 선매수 후 리딩방 회원에게 매수를 추천하고 자신은 선매도한 뒤 회원에게 매도 추천을 하는 패턴을 반복하면서 선행 매매하는 경우도 있다.
7863,금감원은 리딩방을 이용하는 개인투자자들이 불공정거래 세력의 손쉬운 사기 대상이 되어 거액의 투자 손실 위험에 노출될 수 있으며 자신도 모르게 시세 조종 등 불공정거래에 연루될 수 있다며 각별한 주의를 당부했다.
7864,금감원은 주식 리딩방과 관련해 신속히 조사를 마친 뒤 엄정 조치할 예정이며 플랫폼 사업자에게는 리딩방 관련 자율 규제 기능을 강화하도록 협조를 당부했다.
7865,금감원 관계자는 개인투자자 등의 신고 및 제보를 집중적으로 분석해 민생 침해 금융 범죄에 대해선 강도 높게 조사할 계획이라면서 주식 리딩방을 통한 불공정거래 행위의 근본적인 해결을 위해선 플랫폼 사업자의 자정 노력도 필요가 있다고 말했다.
7866,연합뉴스진중권 광운대 교수가 이재명 더불어민주당 대표의 방산 주식 매입과 관련해 대선 패배한 상황에서 주식 투자 생각을 할 수 있다는 것 자체가 상상하기 어렵다고 꼬집었다.
7867,우선 그는 전재수 민주당 의원이 이 대표의 주식 투자에 대해 실망스럽다며 비판한 것을 두고 전 의원이 할 말을 한 것이라고 밝혔다.
7868,전 의원의 실망 발언 이후 당 내 친이재명계에서는 해당 행위라며 강도 높게 비판을 이어갔다.
7869,진 교수는 이 같은 친이재명계를 향해 법적으로 아무 문제가 없다 하더라도 정치적으로 윤리적으로는 분명히 지적을 할 수 있다라며 문제는 그런 비판조차 민주당은 받아들이지 않는 것이라고 비판했다.
7870,특히 이 대표의 주식 매입 시기와 이후 해명 과정에 대해서 진 교수는 해명을 보면 대선 패배하고 지선(지방선거 결과가) 결정되기 전이라고 한다라며 어쨌든 대선 패배하고 그 다음에 지선 그 사이에 샀다는 말인데 저는 상상이 안 간다고 말했다.
7871,그런 상황 속에서 주식 투자를 할 수 있다고 생각할 수 있다는 것 자체가 좀 상상하기 어렵다고 덧붙였다.
7872,이를 두고도 진 교수는 그렇게 변명을 하지만 결국 다 정해진 것 아니냐라면서 (국회의원 보궐선거에) 출마할 것이고 출마하면 당선될 것이고 그 다음 뭘 했느냐면 방산주를 샀다.
7873,그 다음에 국방위를 신청을 딱 하게 되면 이게 이해충돌이 당연히 되지 않겠냐고 지적했다.
7874,특히 사고 다음날 근처에서 작업이 진행된 사실과 관련해 고인 주변에서 함께 일했던 직원들의 충격과 슬픔을 회사가 먼저 헤아리고 보듬었어야 했는데 그러지 못했다며 어떤 이유로도 설명될 수 없는 도저히 있을 수 없는 일이라고 생각한다고 말했습니다.
7875,이어 모두 제가 부족한 탓이며 평소 직원들에게 더 중요한 가치가 무엇인지 제대로 전하지 못한 저의 불찰이라고 덧붙였습니다.
7876,이와 함께 사외 전문가와 현장직원이 참여하는 안전경영위원회를 구성하고 산업안전보건 전담 인력을 확충한다는 내용이 대책에 포함됐습니다.
7877,com *재판매 및 DB 금지서울뉴시스 이인준 기자 경기 위축과 지정학적 리스크가 데이터센터 인프라 투자 시장을 덮치면서 고부가가치 사업으로 평가되는 서버 D램 시장마저 내년 전망이 어둡다.
7878,또 최근 미국 상무부가 고성능 컴퓨팅(HPC)과 관련한 반도체 기술의 중국 수출을 제한하기로 하면서 중국 내 서버 출하량이 둔화될 가능성이 커지고 있다.
7879,다만 트렌드포스는 서버용 D램 가격 하향 추세가 계속되고 제조업체가 가격 할인에 나서면 구매력을 자극할 수 있다는 점을 시장 반등의 변수로 지목했다．
7880,머신비전이란 카메라로 획득한 영상을 이용하여 기계가 사람처럼 시각•인지•판단 기능을 수행함으로써 어렵고 위험한 작업을 로봇으로 대체하거나 정밀한 검사를 하는 기술이다.
7881,또한 환경의 제약을 거의 받지 않아 조립과 검사 공정에서 작업자를 보조하는 것이 가능하고 사고 위험이 높은 공정에서 작업자를 완전히 대체할 수 있다는 강점을 가졌다.
7882,클레는 이 정보를 활용해 메타버스를 위한 가상 자산(Virtual Asset) 및 인체의 모델링 서비스에 적용하는 제품을 개발 중이다.
7883,이를 이용하면 실제 세계의 사물을 훨씬 더 간편하면서도 정밀하게 가상 환경으로 옮길 수 있고 물리 정보가 반영된 애니메이션과 시뮬레이션이 가능하다.
7884,허영인 회장은 이번 사고에 대한 책임을 통감하며 국민 여러분의 엄중한 질책과 지적을 겸허히 받아들인다며 사고에 대해 책임을 통감하고 국민의 엄중한 질책과 지적을 겸허히 받아들이겠다고 말했다.
7885,그는 특히 고인 주변에서 함께 일했던 직원들의 충격과 슬픔을 회사가 헤아리고 배려하지 못해 진심으로 사과 드린다고 말했다.
7886,이어 그룹 전반의 안전관리 시스템을 철저히 재점검하고 안전경영을 강화하겠다고 밝혔다.
7887,허영인 회장과 경영진들은 고용노동부와 경찰 조사 중이라는 이유로 취재진들의 질문은 받지 않았다.
7888,A 씨는 소스를 만들기 위해 마요네즈와 고추냉이 등 배합물을 교반기에 넣어 섞는 작업을 하다가 변을 당한 것으로 알려졌다.
7889,고용부 경기지청과 평택경찰서는 SPL본사와 공장에 대한 합동 압수수색을 했다.
7890,팬텀AI는 설립 이후 미국 완성차 회사 포드 미국 딥테크 전문 벤처캐피탈(VC) 밀레니엄테크놀로지 등 글로벌 투자자와 국내 유수의 투자자들로부터 펀딩을 유치했다.
7891,신한투자증권은 글로벌 차세대 모빌리티 생태계에서 혁신을 주도하고 있는 고부가가치 기술 분야에 전방위적으로 투자하고 있다.
7892,올해에만 팬텀AI를 비롯해 미국 폐배터리 재활용 및 친환경 양극재 제조사 어센드엘리먼츠와 영국 실리콘 음극재 제조사 넥시온 등에 투자했다.
7893,신한투자증권 관계자는 “해외 상장 구주 매각 등을 통해 엑시트(exit)도 일부 실현하며 국내 대표적인 글로벌 에쿼티 하우스로 성장하고 있다고 말했다.
7894,■ 경쟁력 강화 방안은서울시는 국내 뷰티 산업의 약점으로 꼽히는 대기업 중심의 양극화 해결을 위해 뷰티 관련 스타트업 육성과 전문인력 양성을 통한 중소기업 경쟁력 강화에 적극 나설 계획이다.
7895,그간 기술 교육에 집중돼 있던 기존 공공·민간의 뷰티교육을 보완하고 뷰티 산업계에서 실질적으로 필요로 하는 산업 특화 전문인력의 육성 체계를 만든다는 방침이다.
7896,우리 기업들이 신흥 뷰티 시장인 동남아 지역에 집중적으로 진출할 수 있도록 온라인몰 입점 인허가 등록 물류대행 등도 종합지원할 계획이다.
7897,시 관계자는 “미래 서울 뷰티 산업을 이끌어갈 유능한 인력 양성과 유망 기업 발굴·육성은 서울 뷰티 산업 생태계에 가장 중요한 밑거름이라며 “향후 이커머스 시장의 확대 글로벌 뷰티 산업 경쟁 심화 등 급변하는 산업 환경 변화에 대응 가능한 서울형 뷰티 미래 인재를 키우고 기술경쟁력을 가진 뷰티 기업을 육성하겠다고 말했다.
7898,이재림·노동길 연구원은 국내 증시에서 중소형주의 상대적인 부진 원/달러 환율 상승에 따른 원화 환산 기준 상향으로 MSCI 구성 종목이 줄어들 것이라고 말했다.
7899,그는 제외 예상 종목군은 전반적으로 뚜렷한 지수변경 선반영이 진행되지 않았으나 대차잔고 비중이 증가했다며 지수 변경 발표 이후 롱숏(매수와 매도 전략)에 따라 낙폭이 커질 수 있어 변동성에 주의해야 한다고 설명했다.
7900,이번 활동은 화훼 직배송 서비스를 제공하는 어니스트플라워와 함께 최근 수요감소로 어려움을 겪는 화훼 농가에서 직접 꽃을 구매해 지역사회와 상생하는 ESG 활동으로 의미가 있다.
7901,한화투자증권 경영지원실 한종석 전무는 블루밍 데이는 수요감소로 어려움을 겪는 화훼 농가에 도움을 주는 지역 상생 ESG 활동의 일환이라며 가족과 함께 참여한 임직원의 만족도가 높아 앞으로도 활동을 지속해 나가겠다고 밝혔다.
7902,여기에 벤처캐피탈과 엔젤투자자 등 투자사들의 행정업무까지 지원하면서 스타트업 투자 생태계 두 축을 모두 지원하는 유니크한 플랫폼으로 성장하고 있습니다.
7903,주주명부 관리부터 스톡옵션 관리 주주총회 및 이사회 개최 등 초기 스타트업 창업자가 혼자하기 어려운 행정업무를 손쉽게 할 수 있도록 사스(SaaS·서비스형 소프트웨어) 형태로 제공한다.
7904,주주는 주주관리 외에도 법인서류 발송 스톡옵션 전자계약 등 부대 서비스도 제공한다.
7905,VC와 투자받은 스타트업 양측이 자료를 공유하고 소통할 수 있도록 지원하는 서비스다.
7906,주주포브이씨를 이용하면 한번에 모든 기업에 서류를 요청할 수 있고 제출 현황도 쉽게 파악할 수 있다.
7907,서 대표는 카카오벤처스를 포함해 시리즈B 투자에 참여했던 VC들은 대부분 주주포브이씨를 이용하고 있다며 VC가 고객이 돼야 하는 업의 특성상 시리즈B 투자유치를 할 때 일부러 가능한 많은 VC로부터 투자를 받았다.
7908,덕분에 KB인베스트먼트의 추천으로 KB스타터스에도 선정될 수 있었다고 밝혔다.
7909,서 대표는 엔젤투자자와 액셀러레이터가 해야하는 행정업무가 많아 주주포엔젤을 개발했다며 조합결성부터 운영 청산까지 통합 관리 서비스를 제공할 것이라고 밝혔다.
7910,주주포엔젤은 업무집행조합원(GP)과 출자자(LP)간 편리한 소통 채널을 제공한다.
7911,GP는 주주포엔젤을 통해 투자집행보고서 제공 투자 확인서 발급 세금 관련 안내 조합원 총회 개최 등의 업무를 지원받을 수 있다.
7912,LP는 투자내역 확인 소득공제 서류 발급 총회 결의 등을 간편하게 처리할 수 있다.
7913,서 대표는 개인투자조합의 투자집행 관련 백오피스 업무를 지원하는 동시에 투자처 발굴도 지원해 스타트업의 투자기회를 늘리는데 기여할 것이라고 말했다.
7914,서 대표는 블록체인 코어기술을 개발하는 회사로 시작해 주식 상품을 토큰 형태로 서비스하는 기술을 개발했지만 규제로 사업화가 안됐다면서 규제와 상관없이 이용할 수 있는 소프트웨어를 보여주는 기술데모로 주주(ZUZU) 서비스를 선보였는데 의외로 수요가 커서 메인 서비스가 됐다고 설명했다.
7915,그러면서 사람들이 원하는 걸 만들어야 비즈니스가 된다는 걸 깨닫고 이제는 사람들이 뭘 원하는지에 더 관심을 갖게 됐다면서 스타트업과 투자자 양측의 정보가 모이면서 무엇을 할 수 있을지 여러 가능성을 검토하고 있다고 덧붙였다.
7916,이 물량은 강원도가 보증을 섰고 주관사를 맡은 BNK투자증권이 전액 인수해 시장에서 증권사들에 판매했다.
7917,연합뉴스서울경제 허영인 SPC그룹 회장이 계열사 제빵 공장 직원 사망 사고와 관련해 “책임을 통감한다며 고개를 숙였다.
7918,경찰이 사고 책임을 규명하기 위한 수사에 속도를 내고 있는 가운데 고용노동부는 다음 주부터 이번 사고 원인인 혼합기가 설치된 현장에 대한 대대적인 안전 점검을 실시한다.
7919,SPC그룹은 SPL 제빵 공장은 물론 그룹 전 사업장에 대해 안전 진단을 시행하고 진단 결과를 토대로 안전 설비를 확대하는 등 개선책을 마련할 예정이다.
7920,고용부는 이번 사고 원인인 혼합기뿐 아니라 유사 위험 기계·장비까지 살펴볼 계획이다.
7921,이번 점검으로 수백여 명의 근로감독관과 전문가 등을 현장에 투입해 위반 사항에 시정 명령을 내리고 추가 단속을 통해 사법 조치까지 이뤄진다.
7922,특히 이번 활동은 화훼 직배송 서비스를 제공하는 ‘어니스트플라워’와 함께 최근 수요감소로 어려움을 겪는 화훼 농가에서 직접 꽃을 구매해 지역사회와 상생하는 ESG 활동으로 의미가 있다.
7923,한종석 한화투자증권 경영지원실 전무는 “‘블루밍 데이’는수요감소로 어려움을 겪는 화훼 농가에 도움을 주는 지역 상생ESG 활동의 일환이라며 “가족과 함께 참여한 임직원의 만족도가 높아 앞으로도 활동을 지속해나가겠다고 밝혔다.
7924,기업들 몸집 줄이기 본격 나서인텔 감원 반도체법과 상충 논란삼성전자·SK도 투자 조정할 듯 인텔이 대규모 구조조정에 나설 것으로 보인다.
7925,겔싱어 CEO도 “미국인을 위한 수백만개의 일자리를 만들 것이라며 반도체지원법 통과를 호소했었다.
7926,때문에 미국 내에서도 일부 기업들에 지나치게 퍼주는 것 아니냐는 비판이 나온다.
7927,반도체 장비 공급이 늦춰지면서 투자의 일부는 내년으로 연기됐다는 점도 반영했다.
7928,삼성전자 DS부문장 경계현 사장은 “그동안 삼성전자는 불황에 투자를 줄이고 호황에 늘리는 측면이 있었다면서 “일부 조정은 있겠지만 기본적으로는 시황에 상관없이 꾸준히 투자를 이어나가는 게 맞다고 생각한다고 말했다.
7929,컴투스는 이번 투자를 계기로 컴투스 그룹의 콘텐츠 밸류체인과 커머스를 연계한 확장된 파트너십 생태계를 구축하겠다는 구상을 갖고 있다.
7930,향후 컴투스 및 위지윅스튜디오를 비롯한 밸류체인 기업들이 제작하는 콘텐츠와 소속 아티스트 등을 활용해 그레이스인터내셔날에서 유통하는 브랜드와의 컬래버레이션을 추진하고 신규 브랜드 론칭도 함께 검토할 예정이다.
7931,GPEI 는 이 기금을 파키스탄과 아프가니스탄 등 세계에서 마지막으로 남은 두 소아마비 유행국가의 소아마비 바이러스 퇴치를 위해 사용할 예정이다.
7932,그 뿐 아니라 새로운 변종 바이러스의 발생을 막는 데에도 투자할 것이라고 게이츠재단은 발표했다.
7933,또 GPEI를 통해서 소아마비 뿐 아니라 더 폭넓은 의료서비스를 확대해왔다.
7934,GPEI는 앞으로 게이츠 기금을 가지고 각 국이 소아마비 등 미래의 보건문제에 더 잘 대처할 수 있도록 국가적 보건 시스템을 마련하는데 기여하고 있다고 게이츠 재단은 밝혔다.
7935,마크 수즈만 게이츠재단 최고경영자(CEO)는 소아마비 근절은 마지막 단계가 훨씬 어려운 법이지만 우리 재단은 소아마비 없는 미래의 세상을 위해 끝까지 지원할 것이라며 그 목표가 멀지 않다고 장담했다.
7936,GPEI는 각국 정부와 민간 기구가 합작해서 운영하는 민관 합동 기구로 게이츠재단 외에도 국제로터리클럽 세계보건기구 미국 질병통제예방센터(CDC)등이 참여하고 있다．
7937,글로벌 인플레이션(물가상승) 장기화와 각국의 금리 인상 등으로 거시경제 환경이 악화하는 가운데 반도체 D램과 낸드 제품 수요가 부진해 판매량과 가격이 모두 하락 전 분기 대비 매출이 감소했습니다.
7938,SK하이닉스는 앞으로 상대적으로 수익성이 낮은 제품을 중심으로 생산량을 줄여나갈 계획이라고 밝혔습니다.
7939,일정 기간 투자 축소와 감산(減産) 기조를 유지하면서 시장의 수급 밸런스가 정상화되도록 하겠다는 것입니다.
7940,SK하이닉스는 데이터센터 서버에 들어가는 메모리 수요는 단기적으로 감소하겠지만 중장기적으로는 꾸준히 성장세를 탈 것으로 내다봤습니다.
7941,글로벌 긴축정책 기조가 지속되는 등 경제변수에 따라 수요약세가 지속될 것이란 전망이다.
7942,실적발표에 이어 내년 철강 시황과 투자 계획 포항제철소 복구 방안 등에 대한 질의응답이 이어졌다.
7943,내년 철강시황과 관련해 엄기천 포스코 마케팅전략실장은 글로벌 긴축정책 등 다양한 경제변수에 따라 수요약세가 지속될 것으로 예상된다며 공급 확대 역시 제한적인 가운데 반등을 모색하는 지루한 양상이 내년 상반기 지속될 것으로 보인다고 말했다.
7944,그 말을 들은 이상민은 그 현금으로 뭐 살 때 저한테 전화 한 통만 해달라고 말해 주위의 웃음을 자아냈다.
7945,여러분들도 술 먹고 문제 일으키면 방송이 사라진다라고 냉혹한 현실을 전했다.
7946,툭 까놓고 최대 얼마까지 벌었냐라고 단도직입적으로 물어 이목을 집중시켰다.
7947,한편 SBS 예능프로그램 신발 벗고 돌싱포맨은 행복에 목마른 네 남자의 토크쇼다.
7948,대구시 제공워렌 버핏 버크셔 해서웨이 회장이 투자한 대구텍이 대규모 신규 투자를 추진한다.
7949,이번 투자는 워렌 버핏 회장이 소유한 항공기 부품업체 PCP에 납품하기 위한 것으로 알려졌다.
7950,하파즈 사장은 또 이 자리에서 대구 통합 신공항 건설에 대한 기대감도 나타냈다.
7951,현재 대구텍은 생산품을 인천공항과 부산항을 통해 수출하고 있어 대구통합 신공항이 건설되면 물류비용을 크게 줄일 것으로 기대하고 있다.
7952,ELW는 개별 주식이나 주가지수를 만기일에 미리 정한 가격으로 사고 팔 수 있는 권리를 거래하는 상품이다.
7953,기초자산의 상승을 예상할 때는 콜 ELW를 하락을 예상하면 ELW를 매수해 시장 상황과 무관한 수익 기회를 얻을 수 있다.
7954,다만 주식과 달리 만기까지 기초자산이 도달해야 하는 가격(행사가격)이 존재하므로 기초자산 가격이 당초 예상한 방향으로 움직이지 않으면 만기 시 최대 투자 원금의 전액까지 손실할 수 있다.
7955,ELW 거래를 위해서는 투자성향 진단 및 사전 투자자 교육 이수가 필요하다.
7956,충남도 관계자는 러시아-우크라이나 전쟁 장기화를 비롯해 킹달러와 고유가 고금리 등으로 세계 경제가 위기에 처한 상황에서 글로벌 기업들의 투자를 잇따라 유치해 경제 활성화의 밑불을 지필 수 있을 것으로 기대한다고 밝혔습니다.
7957,KB증권 보고서 KB증권 제공헤럴드경제김상훈 기자 KB증권은 상업용 부동산 자산 중 가장 견조한 자산으로 평가받는 오피스 투자시장에서도 금리인상의 여파가 본격적으로 나타나고 있다고 분석했다.
7958,김 연구원은 “해외투자자들의 올해 맨해튼 오피스 투자시장 참여도는 역대 투자규모 중 가장 낮았다며 “선벨트 지역의 오피스 물류센터 수요는 여전히 견조하다.
7959,한국 투자자들은 미국의 오피스 물류센터 멀티패밀리 자산에서 여전히 투자 기회를 노리고 있다고 설명했다.
7960,반면 아시아·태평양 지역은 일본 등 주요국가들의 관광시장이 개방되면서 상업용 부동산 중 오피스 및 호텔의 거래규모가 회복되고 있다.
7961,미국 싱가포르 홍콩 캐나다 영국 등이 아태 시장에 꾸준한 투자를 진행 중인 가운데 최근에는 일본 홍콩 지역보다 한국 호주 싱가포르의 투자 선호도가 높다는 게 김 연구원의 분석이다.
7962,그는 누구든 어렵지 않게 미국 부동산에 투자를 해 현금 흐름을 확보할 수 있다고 강조한다.
7963,김 대표에 따르면 매물을 선정해서 계약을 하고 외국환 거래 은행을 통해 송금을 하면 미국 부동산을 매입할 수 있다.
7964,은행에 해외 부동산 취득 신고서를 작성해 제출하고 부동산 계약서와 감정서를 첨부하면 된다.
7965,김효지 턴키 글로벌 리얼티 대표미국 부동산 투자는 세금 면에서도 한국 부동산 투자보다 장점이 크다.
7966,김 대표는 미국에는 취득세가 없다며 임대 소득세의 경우에도 공제를 받을 수 있는 방법이 많고 한국에서 이중과세가 되지 않는다고 강조했다.
7967,그는 돈을 벌고 사용하는 습관 마음가짐을 끊임없이 수동 소득을 위해 투자하는 미국 부자들처럼 했으면 좋겠다며 목표를 크게 잡고 노력하다보면 반드시 성공할 수 있을 것이라고 말했다.
7968,투자자들은 과거 경제보다 체제 안정을 중시하던 시진핑이 절대 권력을 쥐면서 중국 시장의 위험도가 커졌다고 판단했다.
7969,이번 당 대회에서는 시진핑 정부에서 시장경제를 지지하며 주석을 견제했던 리커창 총리가 퇴진했고 상하이 봉쇄를 주도한 리창 상하이시 당 서기가 총리로 내정됐다.
7970,투자자들은 시진핑이 경제 전문가 대신 충성파 측근을 요직에 앉혔다고 판단했다.
7971,신쑨은 지난 몇 년간 민간 부문을 희생하면서 공공 부문을 우선시하는 데 집중한 시진핑의 정책들이 바뀌거나 수정될 가능성이 작아졌다.
7972,또한 WSJ는 시진핑이 이번 당대회에서 대만 통일과 서방과 대결구도를 명확히 했다는 점에 주목했다.
7973,황현준 DB금융투자 연구원은 “기존 게임 매출액이 전 분기보다 감소해 비용이 증가하고 있다면서 “주가의 추세적인 반등을 위해선 흥행작이 필요하다고 설명했다.
7974,하반기 기업공개(IPO)의 대어(大魚)라며 기대를 모았던 기업이라 투자자들의 실망은 컸다.
7975,국내 새벽 배송 시장을 개척한 마켓컬리 운영사 컬리의 상장도 자본시장의 관심사다.
7976,이달 초 컬리가 상장을 철회할 것이라는 기사가 보도되자 컬리는 보도 해명 자료까지 내며 상장을 계속 추진하겠다는 입장을 밝혔다.
7977,많은 투자자가 ‘컬리가 정말 상장할까?’를 묻고 있는 상황에서 나온 회사의 공식 대답이다.
7978,어떤 기업이 철회를 하지 않고 상장을 강행할지 그리고 공모가격은 얼마나 낮춰질지 상장 후 주가는 어떨지이다.
7979,바로 상장을 하려는 기업들에 대해 ‘이 시점에 왜 상장하려고 할까?’라는 질문을 던져 보라는 것이다.
7980,한 관계자는 “시장이 금리 인상에 따라 빠르게 경색되고 있고 기업의 밸류에이션을 제대로 평가받지 못할 가능성이 상당히 큰데도 상장을 강행하겠다는 기업들을 주목해 봐야 한다라며 “이런 기업들은 지금 꼭 상장 해야 하는 이유가 있는 경우가 대부분이라고 설명했다.
7981,결국 운영자금 등 현금이 부족해 돈이 급한 기업들만 이런 악조건 속에서도 공모가격을 낮춰서라도 상장하고 현금 상황이 여유로운 기업들은 급한 것이 없어 상장을 미룰 가능성이 크다는 의미다.
7982,‘왜 이우진이 오대수를 가뒀을까?’가 아니라 ‘왜 풀어줬을까?’란 말이야우진의 말대로 문제의 본질을 보려면 그에 맞는 질문을 해야 하는 것은 아닐까?
7983,자본시장에 적용해보면 상장하려는 기업들의 상장 시기나 공모가 수준 상장 후 주가 수준에 대한 질문보다 그 기업이 지금 꼭 상장해야하는 이유가 무엇인지 현금흐름과 영업이익의 수준은 어떤지를 먼저 파악해본 후 공모주 투자를 결정하는 것은 어떨까.
7984,상장 기업에 관심이 많은 투자자들도 혹시 내가 자꾸 틀린 질문을 하는 것은 아닌지 한 번쯤 돌아보는 것도 좋을 것 같다.
7985,아사히신문은 세계를 석권하는 혁신 기업이 탄생하지 않고 기업 생산성도 오르지 않아 대규모 금융완화를 멈출 수 없는 상황이라며 시장에 흘러든 막대한 자금 탓에 문을 닫아야 할 기업이 생존하고 경제의 신진대사가 둔화하는 폐해가 발생했다고 덧붙였다.
7986,그러면서 통화는 한 나라의 경제력을 반영하기 때문에 성장 가능성이 없는 나라의 통화는 팔리기 쉽다며 자원이 부족하고 식량 자급률이 낮은 일본 경제의 약함이 두드러지고 있다고 주장했다.
7987,아사히신문은 엔저(엔화 가치 하락)로 외국인 노동자가 줄어들고 외국 자본의 투자가 감소하는 점도 우려했다.
7988,엔저가 지속되면 일본에서 일하는 외국인 노동자가 환전해서 본국에 송금하는 금액이 감소할 수밖에 없어 일본을 떠나고 있다는 것이다.
7989,co. kr 니혼게이자이신문은 많은 일본 기업이 공장을 해외로 이전한 상태여서 엔저가 수출 경쟁력 상승에 별다른 도움이 되지 못하고 있다고 지적했다.
7990,이 매체는 해외에서 원자재를 들여오는 일본 기업은 수입에 대한 부담 때문에 엔화를 팔고 달러를 사야 한다는 압력을 받을 것이라고 분석했다.
7991,일본 언론들은 일본은행이 초저금리와 대규모 금융완화를 고수하면 엔저를 타개할 방법은 사실상 당국의 외환시장 개입밖에 없지만 이마저도 엔화 가치 하락세에 제동을 걸기는 어려울 것으로 전망했다.
7992,서울뉴시스 송연주 기자 원·달러 환율 급등에 투자 유치 어려움의 이중고를 겪는 바이오 벤처들이 신약 개발을 축소하는 방향으로 전략을 수정하고 있다.
7993,단백질 분해기술을 가진 바이오 기업 관계자는 “당초 내년부터 신약 개발에 대한 투자를 전방위적으로 늘리려했지만 강달러의 압박으로 해외 임상에 드는 비용이 높아지고 투자 환경도 악화돼 오히려 더 타이트하게 임상을 진행하기로 했다고 말했다.
7994,이런 분위기로 인해 다행히 투자를 유치한 바이오 벤처조차도 비용 지출을 최소화하는 데 집중하고 있다.
7995,특히 자금력이 부족한 기업의 신약 개발 지연이 현실화되고 있다는 게 업계의 지적이다.
7996,바이오 벤처 관계자는 “주변에서 임상시험을 몇 개월 간 정지하거나 늦추는 회사들이 실제로 생기고 있다며 “경기가 더 어려워질 것으로 전망되는 내년에는 본격적으로 곡소리 내는 기업들이 나올 것으로 보인다고 우려했다.
7997,이 관계자는 “당사의 모든 임상시험 프로그램에 긴축 모드를 적용했다며 “새로운 치료제를 개발해 전 세계 환자 생명에 기여하는 활동들이 점점 위축되고 개발 과정도 지연될 것으로 보여 우려된다고 말했다．
7998,미국과 중국 간 갈등 구도 속에 대만 시장에 대한 우려가 커지면서 한국 증시가 반사이익을 누렸다는 해석이 나오고 있다.
7999,‘킹달러’(달러 초강세) 현상 속에 우리 증시의 가격 메리트가 부각된 점도 외국인 매수세 유입의 또 다른 요인으로 꼽힌다.
8000,증권가에서는 이같은 외국인 순매수 행진이 미중 갈등의 ‘반사이익’ 성격이라는 분석을 내놨다.
8001,증권가 관계자는 시진핑 중국 국가주석이 연임하면 대만에 대한 중국의 위협이 현실화하는 상황이라며 외국인 투자자는 굉장히 오랫동안 한국 증시의 불안정성을 대비해 대만 증시를 선호해왔는데 오히려 ‘대만시장 기피’로 변했다고 말했다.
8002,한편 외국인들은 기업 실적과 시장 성장세에 비해 코스피 지수가 과도하게 하락했다고 판단 매수에 나선 것으로 분석된다.
8003,다이슨은 슈퍼소닉 헤어드라이어 에어랩 스타일러를 중심으로 헤어기기 사업을 확장할 계획이다.
8004,다이슨 연구개발(R&amp;D)팀은 모든 모발 유형과 더불어 모발을 보다 건강하게 유지할 수 있는 스타일링 방안을 모색하기 위해 최첨단 장비를 사용하고 있다.
8005,다이슨 엔지니어들은 자체 개발한 주사형 전자 현미경 열화상 카메라 기류 레이저 연기 기계 등 장비를 통해 전세계의 다양한 모발 유형과 모발 손상 고속의 공기 흐름으로 의한 영향을 집중 연구한다.
8006,이번 조사는 모발 유형 및 모발 유형과 건강에 대한 인식 스타일링 행태에 대한 이해도를 높이기 위한 취지다.
8007,롭 스미스 다이슨 수석 헤어 연구원은 모발 손상이란 모피질(cortex)이나 큐티클이 분해되면서 모발의 부스스함 푸석함 끊김을 야기할 수 있는 상태를 지칭한다며 비듬 탈모 흰머리는 모발 손상이 아닌 두피 및 모발 성장과 관련된 문제라고 말했다.
