,sentence
12805,-아무리 간절한 사람을 뽑는다 해도 서바이벌보다는 그 안에서의 정치와 우정을 생각하는 참가자들이 있었다.
12806,우리가 결국 다 같이 경쟁해야 한다는 전제가 깔려 있는데 그 상태에서 의리를 지키는 행동을 보여주는 참가자들을 보고 놀랐었다.
12807,이영지 래원과 OST 킵 유어 헤드 업(Keep Your Head Up)을 제작한 계기가 있다면.
12808,이영지 래원은 현재 신에서 가장 핫한 뮤지션들이고 덕분에 버튼 게임과 어울리는 OST가 나왔다고 생각한다.
12809,이영지 래원 외에도 디핵 치즈 김뮤지엄 등 핫한 아티스트들이 OST에 참여한다고 하는데 버튼게임에서 음악은 어떤 의미인가.
12810,인간의 본질에 대해 콘텐츠화 해보고 싶었는데 그 부분을 가장 잘 요약할 수 있는 것이 음악이 아닌가 싶다.
12811,저도 작사에 참여했고 기획 의도와 잘 맞는 음원들을 소개해 드릴 수 있을 것 같다.
12812,-웨이브 이용자 분들과 함께해서 너무 영광이고 제 채널 구독자 분들과 웨이브 이용자 분들이 모두 만족할 수 있는 콘텐츠를 만들어낸다면 업사이드가 좋은 시너지 효과가 아닌가 싶다.
12813,-제 유튜브 채널에서 공개 중인 없는 영화와 비슷할 정도로 반전이 많고 인간 군상에 대해서 자세하게 다뤘다.
12814,제 개인적인 생각으로는 시청자 분들 눈에 제가 지켜봤던 모습들이 다 보일 것이라고 생각한다.
12815,(엑스포츠뉴스 김예나 기자) 그룹 AOA 출신 신지민이 화려한 비주얼을 자랑했다.
12816,당시 신지민은 소속사 FNC엔터테인먼트를 통해 본인이 연예 활동에 뜻이 없으며 일반인으로 살아가겠다는 뜻을 당사와 얘기했다며 사실상 은퇴를 선언했다.
12817,해당 프로그램은 국내 대표 걸그룹 래퍼들의 치열한 노래 대결을 펼치는 서바이벌 포맷이다.
12818,신지민을 비롯해 원더걸스 출신 유빈 AOA 출신 신지민 마마무 문별 오마이걸 미미 우주소녀 엑시 모모랜드 주이 빌리 문수아 클라씨 김선유 등이 출연 예정이다.
12819,이 중 B와 C씨는 대통령실 직원으로 들어갔고 김량영 충남대 겸임교수(A)는 민간인 신분이다.
12820,김씨는 봉하는 놀러 간 것이 아니라 현직 대통령 부인이 비극적으로 돌아가신 전직 대통령의 부인을 예방하는 굉장히 정치적이고 상징적 의미가 담긴 공식행보다라며 그런데 친구야 전직 대통령 부인 뵈러 가는데 같이 갈래?
12821,만약 그렇다면 이는 공사 구분이 안되는 것이라며 이는 한달여 전부터 누가 찍은 줄도 모르는 사진이 비공식 라인을 통해 유통되는 것과 같다고 했다.
12822,스포츠조선닷컴 정안지 기자 배우 권오중의 아내 엄윤경 씨가 동안 미모와 늘씬한 몸매를 자랑해 시선을 끈다.
12823,이곳을 향하기전의 망설임과 두려움이 상상하기도 힘들 정도의 그리움이 될줄이야라면서 영상을 게재했다.
12824,영상 속에는 미국을 여행 중인 권오중 엄윤경 부부와 아들의 모습이 담겨있다.
12825,다정하게 얼굴을 맞댄 채 사진을 촬영하거나 환한 미소를 짓는 모습에서 가족 여행의 즐거움을 느낄 수 있었다.
12826,엄윤경 씨는 우리는 추억 그리움을 잘 담아서 여기에 잘 두고 다른 곳으로 향합니다.
12827,주변엔 만세 소리가 울려 퍼졌고 부모님과 사람들은 영광스러운 조국을 연호 중이었다.
12828,그 오빠가 쪽지 하나를 던졌고 오빠 친구가 그 쪽지를 손으로 받아 내용을 읽어줬더랬다.
12829,&lt;수프와 이데올로기&gt;의 양영희 감독은 그 장면을 트라우마이자 원체험 원풍경으로 간직하고 자랐다.
12830,이 아나키스트가 김일성을 위한 선물로 오빠들을 북에 보낸 부모와 불화하는 건 어쩌면 예정된 수순이었다.
12831,일본을 넘어 한국과 유럽 등에서 주목받는 감독이 됐지만 그 원체험과 원풍경을 잊을 수 없었었던 것 같다.
12832,당시 북한을 다녀온 어머니 강정희 여사는 오빠가 영화를 좀 보여줘야 왜 입국 금지인지 알 거 아니냐고 토로했다는 말을 전해줬다고 한다.
12833,영화제 갈 때마다 특히 베를린 같은 크고 북과 가까운 영화제 갈 때마다 그런 얘기를 했다.
12834,이처럼 줄곧 가족의 미시사와 부모 조국의 현대사라는 거시사를 거짓말처럼 엮어내는 영화를 만들어 온 양 감독이 이제 어머니의 이야기를 듣고자 했다.
12835,아버지는 술 한 잔 드리면 쑥쑥 본심을 말해버리는 여지가 있고 딸이니까 타이밍도 더 잘 알고 하는데.
12836,어머니는 술도 안 드시고 아주 나이가 드시고 생맥주 조금 드시게 됐으니까.
12837,카메라 앞에서 조직이나 북한에 비판적인 말을 안 하는 건 아버지보다 훨씬 철저했어요.
12838,제가 이거 영화에서 써도 괜찮아라고 물을 정도로 본심을 많이 얘기하셨어요.
12839,이후 지금은 영화의 프로듀서이자 동반자가 된 일본인 아라이 카오루씨를 어머니에게 소개하고 만나는 모습을 바라보며 직감이 들었다.
12840,제주 출신 재일조선인 어머니와 일본인 남자친구와의 만남  ▲  &lt;수프와 이데올로기&gt; 양영희 감독과 아라이 카오루 프로듀서.
12841,어머니가 오랫동안 묻어둔 기억인데 갈수록 더 많이 기억이 나고 또 조금씩 억지로라도 기억을 캐보니까 조금씩 얘기도 많이 나오고.
12842,심지어 &lt;디어 평양&gt;에서 아버지는 막내딸에게 일본인 남편만큼은 절대 안 된다고 신신당부를 한다.
12843,이 사람이 정말 가족이 된다면 이제까지 없었던 우리 가족 이야기가 될 거란 확신이 들었다.
12844,특히 어머니가 카오루씨를 처음 만나는 영화 속 장면은 그 자체로 어색하면서 따뜻하고 정감 어린 명장면이다.
12845,카오루가 집에 처음 왔을 때 어머니가 백숙 그니까 닭 수프를 만드는 장면을 찍는데 음식이 맛있게 찍혀야 한다는 생각이 들었어요.
12846,SNS에 음식 사진 올리면 좋아요 많이 달리는 것처럼 사람들이 좋아하는 것도 있지만 어머니가 (사위가 오면 장모가 백숙을 내주는) 그런 걸 의식해서 음식을 해주셨죠.
12847,너무 다른 배경 모든 것이 다른 두 명이 자기들이 먹기 위한 밥을 같이 만들잖아요.
12848,설마 카오루가 그 백숙을 나중에 열심히 만들려고 할 줄은 예상 못했어요(웃음).
12849,꼬리곰탕이나 제가 만든 호박 수프를 엄마가 참 좋아하셨지만 음식이 중심인 영화가 될까 봐 찍었다가 다 뺐죠.
12850,또 카오루가 어머니께 요리를 해드리겠다고 도쿄에서 백숙을 몇 번이나 직접 연습을 했어요.
12851,또 동성인 딸과 엄마 사이 인터뷰와 인터뷰 사이에서 한 사람이 들어오면서 분위기가 아주 완화가 됐어요(웃음).
12852,완전 상업적인 연예인 자서전도 쓰지만 지진이나 사회적인 문제도 취재해서 쓰고.
12853,아시아 역사를 가르치던 서양인 교수를 우연히 알게 됐고 그가 말하는 큰 비극의 진상을 이후 책으로 접하게 됐다.
12854,그래도 결심할 수밖에 없었고 아무래도 하고 싶었고 해야될 거처럼 느껴졌어요.
12855,그래서 꼭 그분이었으면 했던 원화 작가님께 작업을 맡겼는데 대사는 뺀다는 전제가 있었어요.
12856,음악이 아주 중요해서 좋은 음악감독이 작업해주셨으면 했는데 조영욱 감독님께 너무너무 고맙죠.
12857,박찬욱 감독과의 인연으로 작업하게 된 조영욱 음악감독의 음악을 접한 관객들 말이다.
12858,미야자키 하야오식 그림보다 덜 자연스러운 클레이 애니메이션 느낌을 고집했다.
12859,가족을 제대로 마주보기 위하여 그리고 새로운 가족  ▲  &lt;수프와 이데올로기&gt; 양영희 감독과 아라이 카오루 프로듀서.
12860,가족을 향해 카메라를 든 이유도 도망치기보다 그들을 제대로 마주 본 다음에 해방되고 싶어서였다.
12861,그렇게 아버지에 이어 어머니도 떠났지만 양 감독에겐 든든한 새로운 가족이 생겼다.
12862,인터뷰 말미 양 감독의 동반자이자 응원군인 카오루씨에게 함께 만든 영화가 개봉하고 한국과 일본을 오가는 일이 어렵지는 않느냐 행복하느냐고 물었다.
12863,&lt;수프와 이데올로기&gt; 작업 이후 사건 이면에서 글을 쓰는 사람에서 일본 언론과 단독 인터뷰를 할 만큼 이름과 얼굴을 드러내 놓는 사람이 됐다.
12864,배우 김의성 양익준 김윤석 최동훈 감독 등 한국에서 만난 새로운 인연들의 이름이 줄줄이 불려 나온다.
12865,다소 과작인 양 감독에게 시나리오 빨리 쓰라고 옆에서 독촉을 하겠다고 했다.
12866,현재 tvN 놀라운 토요일: 도레미 마켓에 출연하며 예능감을 뽐내고 있다.
12867,이 악성프로그램은 이용자들이 포털사이트에 키워드를 입력하면 자동으로 이들이 운영하는 사이트에서도 동시 검색돼 광고를 부정 클릭하게 되는 것으로 조사됐다.
12868,다만 김 부장판사는 피해자 광고주별로 부정수입이 발생해 존재했는지 해당한다면 얼마인지가 특정되지 않았다며 컴퓨터등 사용 사기 혐의는 무죄로 판단했다.
12869,이어 일부 공모와 공소사실을 다투는 부분이 있지만 (무죄를 선고한 것 외에) 나머지 부분은 유죄로 판단한다고 밝혔다.
12870,업계에서는 무자격자가 전문 인력처럼 행세하며 소비자들을 현혹할 경우 중개 사고에 노출될 위험이 더욱 커질 수 있다는 지적을 내놨다.
12871,A씨는 지상파 간판 예능 프로그램에 부동산 전문가로 출연하며 이름을 알렸다.
12872,그는 방송에서 한효주 이종석 서장훈 등 여러 유명 연예인들의 실명을 거론하며 이들의 부동산 투자를 맡아 왔다고 자신을 홍보했다.
12873,하지만 협회가 회원의 민원을 받아 조사한 결과 A씨는 공인중개사가 아닌 중개보조원인 것으로 드러났고 국토교통부로부터 민원을 이첩받은 강남구청은 그를 수사의뢰했다.
12874,당장 A씨로 인한 피해 사례는 드러난 바 없지만 A씨처럼 중개보조원인 자가 공인중개사를 사칭해 중개 거래를 진행했다가 사고가 나는 일이 잦다는 것이 업계 전언이다.
12875,중개보조원은 공인중개사무실에 소속돼 중개 현장 안내와 서무 등 공인중개사의 단순 업무를 지원한다.
12876,하지만 실제 현장에서는 중개보조원이 공인중개사 업무를 불법 대행하는 경우가 적지 않다.
12877,고객들이 중개보조원과 공인중개사를 구별하지 못하는 점을 악용해 전문 지식이 부족한 상태에서 권리분석·법률 해석 등 서비스를 제공하거나 자격증을 대여해 계약서까지 작성하는 일이 다수 있단 것이다.
12878,하지만 여전히 중개보조원에 의한 사고 피해가 계속되고 있어 추가적인 제도 보완이 필요하다는 목소리가 나온다.
12879,한 업계 관계자는 보조원은 계약서에 이름도 올리지 않고 수익에 따라 자리를 쉽게 옮기는 탓에 거래에 대한 책임감도 적은 경우가 많다며 중개 시장 신뢰도를 높이기 위해선 보조원 제도를 다시 검토해야 한다고 말했다.
12880,업계에서는 이 법안이 통과돼 제재가 추가되면 중개보조원으로 인한 재산 피해가 일부분 줄어들 것으로 예상한다.
12881,공인중개사협회 관계자는 국민의 재산권을 보호하는 차원에서 공인중개사 제도를 뒀다면 최소한 자격증을 가진 사람의 책임이 거래에 수반될 수 있도록 중개 서비스가 이뤄져야 한다며 소비자 재산권 보호를 위해선 중개보조원에 대한 제재 강화가 필요하다고 본다고 말했다.
12882,이지혜 유튜브 캡처헤럴드POP천윤혜기자이지혜 문재완 가족이 결혼식을 올렸던 제주도 결혼식장을 찾았다.
12883,그는 제주도 가려고 하는데 남편이 일을 해야 하니까 노트북이랑 가방을 챙겨야 했다.
12884,내가 실수했기 때문에 구박은 못하고 굽신굽신하고 있다며 가방을 전달해줄 퀵을 기다렸다.
12885,그때 문재완이 나타났고 이지혜는 여보 미안해라고 했지만 문재완은 웃어보였다.
12886,공항 푸드코트에서 우선 식사를 해결한 이지혜는 문제의 가방에 대해 다음 비행기로 오고 있다고 했다.
12887,엘리는 소파에 누워 편안하게 쉬고 있었고 이지혜는 피곤한 거랑 행복한 거랑 공존하는 상황이다고 지친 모습이었다.
12888,이지혜는 백돼지를 한입 먹더니 너무 부드럽다고 감탄했고 문재완은 우리 와이프같다고 해 웃음을 자아냈다.
12889,이지혜는 결혼식장을 가보려고 한다고 했고 문재완은 설레기도 하고 옛날 생각 많이 날 것 같다고 기대했다.
12890,이들은 아쉬워하면서도 결혼 사진을 찍은 곳으로 향해 그때 찍었던 포즈 그대로 찍기로 결정했다.
12891,풍선 불려고 계획을 하는데 풍선을 세 개쯤 불고 있는데 누가 뒤에서 똑똑하더라라며 이지혜에게 들켜 계획이 무산됐음을 알렸다.
12892,이를 듣던 이지혜는 풍선 보다 놀란 사람 앞에서 뭘 우나라면서도 정성이 고맙긴 했다고 덧붙였다.
12893,그곳에서 데이트를 했을 당시에 대해 얘기하기 시작했고 이지혜는 오빠가 나 빨리 바로 안 만나줬지 않나라고 불만이었던 점을 얘기했다.
12894,문재완은 처음 만났을 때 김치전 먹고 헤어지고 나서 두 번째로 용산에서 데이트를 했다.
12895,주차장에서 만나기로 했는데 사람들 많이 다니는 걸 불편해했다고 두 번째 데이트를 떠올렸다.
12896,이지혜는 연예인 하다 잘 안 되고 힘든 상황에 남편이 나타났는데 너무 편하고 아무렇지 않았다고 말했다.
12897,또한 영화 보고 나서 세 번째 데이트가 모델하우스였다는 말에 이지혜는 그런 게 싫지 않았다.
12898,남자들이 여자 마음을 사로잡겠다 하면 여자친구의 조카들이랑 놀아주는 모습을 보여줘라.
12899,그럼 결혼할 수 있다며 문재완이 자신의 조카들과 놀아주는 모습에 반했음을 알렸다.
12900,이지혜는 우리 남편 왜 안 나오고 있나 봤더니 인스타하고 있다고 폭로했고 이어 이들 가족은 워터파크에서 신나게 놀았다.
12901,가수 겸 방송인 이지혜가 심장판막질환 진단 고백 후 주변의 시선이 달라졌다고 ‘라디오스타’를 통해 밝힌다.
12902,SNS를 자제하게 된다라고 이야기하며 달라진 주변의 시선과 현재 건강 상태를 밝힌다고 해 눈길을 끈다.
12903,이를 듣던 김이나는 이지혜에게 가슴 뭉클한 한 마디를 건네며 분위기를 훈훈하게 만들었다는 후문이다.
12904,이날 이지혜는 “결혼과 출산 이후 방송에 대한 조급함이 사라졌다라고 선언한다.
12905,지난 ‘라디오스타’ 출연 당시 유재석과 이웃사촌이라고 밝혔던 이지혜는 이사한 근황을 전한다.
12906,그는 이사한 아파트에서 새롭게 이웃사촌이 된 스타가 있다고 이야기해 과연 정체가 누구인지 궁금증을 자극한다.
12907,한편 ‘라디오스타’는 MC들이 어디로 튈지 모르는 촌철살인의 입담으로 게스트들을 무장해제 시켜 진짜 이야기를 끄집어내는 독보적 토크쇼로 많은 사랑을 받고 있다.
12908,지인은 김 여사가 대표로 있던 전시기획사 코바나컨텐츠 전무이자 충남대 무용학과 겸임교수로도 활동하고 있는 김모 씨로 확인됐다.
12909,김 씨는 봉하 방문 때 김 여사와 동행한 인사에 대해 무속인 의혹이 일자 대통령실이 대학교수인 지인이라고 해명했지만 해당 인물은 코바나콘텐츠 전무 출신이라며 논란의 여성 외에 또 다른 두 명의 여성들도 코바나콘텐츠에서 일을 했었다.
12910,김애리 인스타헤럴드POP배재련 기자김태우 아내 김애리가 화려한 미모를 인증해 화제다.
12911,엄마 아이스라테 충 전타임이라는 글과 함께 근황을 담은 사진을 다수 공개했다.
12912,공개된 사진 속 김애리는 제주도로 여행을 떠나 아이들 없이 홀로 커피를 마시고 있는 모습이다.
12913,SNS를 자제하게 된다라고 이야기하며 달라진 주변의 시선과 현재 건강 상태를 밝힌다고 해 눈길을 끈다.
12914,이를 듣던 김이나는 이지혜에게 가슴 뭉클한 한 마디를 건네며 분위기를 훈훈하게 만들었다는 후문이다.
12915,이날 이지혜는 결혼과 출산 이후 방송에 대한 조급함이 사라졌다라고 선언한다.
12916,지난 라디오스타 출연 당시 유재석과 이웃사촌이라고 밝혔던 이지혜는 이사한 근황을 전한다.
12917,그는 이사한 아파트에서 새롭게 이웃사촌이 된 스타가 있다고 이야기해 궁금증을 더한다.
12918,한편 라디오스타는 MC들이 어디로 튈지 모르는 촌철살인의 입담으로 게스트들을 무장해제 시켜 진짜 이야기를 끄집어내는 독보적 토크쇼로 많은 사랑을 받고 있다.
12919,각종 지상파 예능 프로그램에서 부동산 전문가로 출연하며 유명세를 떨친 A씨가 공인중개사를 사칭한 혐의로 수사를 받게 됐다.
12920,이번 사태로 부동산 업계에서는 무자격자인 중개보조원이 공인중개사 사칭을 하며 피해자를 현혹할 경우 중개 사고로 이어진다며 위험성을 경고했다.
12921,앞서 A씨는 지상파 예능 프로그램에 부동산 신 부자 메이커 등으로 출연하며 이름을 알렸다.
12922,A씨는 방송에서 한효주 이종석 서장훈 등 여러 유명 연예인들의 실명을 직접 거론하며 이들의 부동산 투자를 맡았다고 홍보했다.
12923,하지만 중개사협회가 회원의 민원을 받아 A씨를 조사한 결과 그는 공인중개사가 아닌 중개보조원인 것으로 드러났다.
12924,현재 A씨로 인한 피해 사례는 드러난 바 없지만 A씨처럼 중개보조원이 공인중개사를 사칭해 중개 거래를 진행하다 사고가 발생하는 일이 잦았다는 후문이다.
12925,실제 현장에서는 중개보조원이 공인중개사 업무를 불법 대행하는 경우가 적지 않다는 것이 업계 설명이다.
12926,부동산업계 관계자는 소비자 재산권 보호를 위해 중개보조원에 대한 제재 강화가 필요하다고 말했다.
12927,이상형을 묻는 말에 정숙은 “다정다감하고 따뜻한 사람 대화가 잘 통하는 사람 닮아가고 싶은 사람이라고 밝혔다.
12928,한편 정숙은 ‘나는 솔로’에서 경수를 최종 선택하지 않았으나 방송 이후 연인으로 발전했다.
12929,앳스타일 김예나 기자 방송인 차정원이 백화점 오픈런에 성공한 후기를 공개했다.
12930,영상에서 차정원은 꼭 구매하고 싶은 아이템을 위해 백화점 오픈런에 도전한 상황을 설명했다.
12931,연습장에서 만난 프로골퍼에게 오픈런으로 구입한 골프채를 자랑하며 들뜬 모습을 보였다.
12932,뉴스엔 박수인 기자 가수 송가인이 걍나와 MC 강호동과 찰진 호흡을 보였다.
12933,이날 송가인은 앨범 활동 단독 콘서트 축가 활동 관련 근황 토크에 이어 강호동을 향해 “오늘 왜 이렇게 부으셨냐?
12934,네이버 지식iN 질문을 토대로 한 본격 토크가 시작되자 송가인은 첫 질문인 송가인 서울말 잘 하는데 일부러 사투리 쓰는 건가요?의 대답으로 저는 상황에 따라 쓸 수 있어요라고 재치 있게 답했다.
12935,송가인은 사투리에 관련된 어린 시절 스토리를 솔직하게 풀어내 듣는 이들의 흥미를 이끌었다.
12936,특히 강호동이 스캔들에 대해 언급하자 송가인은 그동안 친구들이 “메시지로 연예인들에게 연락 안 오냐?라고 물어봤다고 전하며 “개똥도 안 오더라라고 너스레를 떨었다.
12937,이어 송가인은 “단 한 개라도 왔으면 ‘한 번 왔었어’라고 말할 텐데 안 왔다라고 적극 해명에 나서 연신 웃음을 자아냈다.
12938,(엑스포츠뉴스 이지은 인턴기자) 이경실이 사우나에서 연예인을 만난 일화를 공개했다.
12939,이경실이 사우나에 관련된 이야기를 꺼내자 이경진은 해당 사우나에 대해 아는 척을 했다.
12940,가운을 꼭 입고 계신다라는 이경진의 말에 이경실은 고개를 끄덕이며 공감했다.
12941,사우나 안을 보신 패티김 선생님이 안에 아무도 없다고 생각하셨나보다라고 말한 이경진은 내가 앞에서 보고 있는데 선생님이 모르시더라.
12942,당시 패티김의 행동을 그대로 따라하는 이경진의 모습에 모두가 웃음을 터트렸다.
12943,이어 그래서 내가 목욕탕 안에서 이렇게 했다며 탕 안으로 들어가는 제스처를 선보였다.
12944,이영자의 단골 사우나에 간 경험이 있는 이경실은 이영자 몇 번 만나고 거기 안 간다는 말로 이목을 집중시켰다.
12945,이어 혼자 씻고 있는데 누가 수건으로 얼굴을 가리고 와서 이경실 씨 아니냐고 하더라라고 이야기했다.
12946,이영자의 성대모사를 하며 전하는 이경실의 생생한 과거 일화가 폭소를 유발했다.
12947,이경실은 이영자의 성대모사를 이어나가며 자꾸 모르는 사람이 얼굴을 가린 채로 이경실 씨가 여기를 다 온다.
12948,이경실은 이경자가 실제로 온 듯한 생생한 만남 일화에 이어 이영자의 유머감각에 대한 이야기도 했다.
12949,이영자랑 한증막에 들어가는데 바로 앞에 이영자만큼 등치가 좋은 사람이 앉아있었다.
12950,김청은 영자의 유머가 맛깔스럽다라며 이경실이 전한 사우나 일화에 크게 웃음을 터트렸다.
12951,나에 대해선 그 어떤 매니지먼트도 안 하고 움직이지도 않고 만나면 냉정하게 차갑게 대하고 웃으면서 칭찬을 하는 것도 몇 번 반복되니까 저는 느낀다.
12952,박수홍 전 매니저 이승호 씨 또한 매니저 입사하기 전에 (박진홍 씨가) 제 사주를 먼저 보셨다.
12953,이걸 심지어 부모님에게도 결혼시키면 수홍이가 죽어 하면서 계속 신점 사주 얘기를 하고 안 된다 안 된다 막는 거다라며 덧붙였다.
12954,마이데일리 이승길 기자 크고 작은 사건사고에 연루된 연예인들의 자숙 후 복귀에 대한 대중의 생각을 알 수 있는 여론조사 결과가 공개됐다.
12955,사진 제공SBS SLL tvN STORY (왼쪽부터)착한 예능의 가치를 나타낼 수 있는 주요 키워드는 무엇일까.
12956,최근 방송가는 우리가 살아가는 환경을 보존할 필요성을 알리고자 프로그램 제작에 전념하고 있다.
12957,이에 대해 경각심을 갖고 일상생활에서부터 지속 가능한 ESG(환경·사회·지배구조) 실천에 앞장서야 한다는 의견이다.
12958,프로그램의 진행을 맡은 배우 박진희와 방송인 홍석천 등은 제로 웨이스트가 성공적으로 추진될 수 있도록 적극 협조했다.
12959,그동안 버려진 물건이나 해양쓰레기를 업사이클링해 전시해왔던 정크아티스트 양쿠라 사진작가 김정대 회화작가 윤송아 일러스트레이터 김기범도 아티스트군단으로 합류해 힘을 보탰다.
12960,이들은 해양생태계를 위협하는 바다쓰레기를 예술작품으로 변화시키는 과정에 동참하며 의미를 더했다.
12961,당시 그는 환경을 위해 도움이 될 일이 없을까 고민을 하던 중 목소리를 내게 됐다고 전했다.
12962,홍석천도 조깅 산책을 하며 쓰레기를 줍는 환경 보호 활동인 플로깅 캠페인에 참여하며 에코테이너로서 선한 영향력을 전파해왔다.
12963,유튜브 채널 피식대학의 콩트 형식 코너 한사랑 산악회가 쓰봉크럽이라는 이름으로 재탄생했다.
12964,SLL(구 JTBC 스튜디오)에서 제작하는 쓰봉크럽은 국내 최초 산 청소 웹 예능물로 쓰레기 봉지 수거 클럽을 의미한다.
12965,멤버들은 남산 안산 북한산 관악산 등을 오르며 주변에 버려진 쓰레기들을 줍는 과정을 유쾌하게 그려냈다.
12966,한사랑 산악회의 김영남(김민수) 이택조(이창호) 배용길(이용주) 정광용(정재형)으로 구성된 쓰봉크럽은 SNS를 통해 사전에 미리 플로깅 장소를 공지하여 구독자들의 많은 참여를 유도했다.
12967,여기에 벨기에 출신 방송인 줄리안 퀸타르트도 참가자들에 직접 만든 비건 버거를 제공하며 환경의 중요성을 널리 알렸다.
12968,두 번째 에피소드에서는 제주도로 여행을 떠난 운동선수 박세리와 박태환 가수 KCM의 모습이 공개될 예정으로 여행뿐만 아니라 우리 일상에 밀접해 있는 환경에 대한 이야기를 나눠본다.
12969,무엇보다 환경 문제가 사회적 이슈와 맞닿아 있는 만큼 스타들이 솔선수범하는 모습을 보여주는 것은 대중에 좋은 자극제가 될 수 있음을 상기시켜준다.
12970,가만히 있으면 거짓말 같아서우울증 약 먹어텐아시아윤준호 기자 이수진 / 사진유튜브 채널 이수진 영상 캡처치과의사 이수진이 자신의 속내를 고백했다.
12971,근데 굳이 막 밝히고 안 밝히고 이런 걸 떠나서 사람들은 내가 한 번 한걸로 알고 있는데 가만히 있는 것은 거짓말 하는 거 같더라.
12972,그는 긴장을 안 하면 거짓말이라며 솔직히 얘기하자면 방송국에 들어갈 때부터 폐쇄공포증이 심해서 스튜디오 문이 두꺼운 문이 닫히는 걸 못 견딘다.
12973,런닝 머신에서 연애하는 오빠한테 수진아 마음의 준비가 난 아직 안 된 것 같아 헤어지자는 이야기를 하더라.
12974,막 울면서 런닝 머신을 뛰다 보니까 엔돌핀이 돌아 기분이 좋아지더라라고 말했다.
12975,더불어 유명했던 연예인도 있었고 유명하지 않았던 연예인도 사귀어 봤다고 덧붙였다.
12976,마지막으로 어릴 때 받은 상처가 왜 그 옛날에 보면 푸세식 화장실 제일 밑에 가라앉은 인분처럼 그게 막 독가스가 되더라.
12977,그 사람 앞에서 할 수 없는 이야기면 나가서 하지 말라고 하더라라며 딸 제나 양을 은근히 자랑했다.
12978,현재는 개인 유튜브 채널 무엇이든 물어보살 오은영의 금쪽상담소 등에 출연해 얼굴을 알리고 있다.
12979,방송캡쳐KBS스포츠조선 이정혁 기자 연예인 DC 요구한 톱스타 A는 누구일까?부동산계의 BTS 박종복씨가 유명 스타들과의 거래 비화를 공개했다.
12980,박종복씨는 기억에 남는 연예인이 있나?라는 질문에 내가 연예인 차단 전문이다.
12981,연예인들이 생각보다 못 버는 사람들도 많고 돈도 안 되고 피곤하다고 솔직하게 말했다.
12982,연예인이 구입한 건물이 들어오면 주변 상권이 좋아지진 않나?라는 물음엔 스타성의 레벨을 따져봐야 한다고 일축했다.
12983,오늘 동상이몽 방송 날 이에요 가족사진 장면이 나와서♥ 저도 서둘러 퇴근을 하겠습니다라는 글과 함께 셀카를 올렸다.
12984,불가리 광고 캡처 ‘불가리’ 목걸이와 반지를 한 잔망루피가 인사하고 있다.
12985,불가리 광고 캡처헤럴드경제이정아 기자 # 패션잡지 ‘보그코리아’의 한 화보.
12986,잔망루피가 수백만원에 이르는 명품 브랜드 ‘불가리’ 목걸이와 반지를 하고 외출 준비를 한다.
12987,집에 온 잔망루피는 삼성전자 로봇청소기를 작동시키고 이랜드의 ‘스파오’ 브랜드 파자마를 입고 크게 하품을 한다.
12988,지난해만 해도 도미노피자·세븐일레븐 등 식품·유통업계와 컬래버레이션한 상품의 캐릭터로 등장했다면 올해는 그 양상이 세분화됐다.
12989,패션업계 관계자는 “준비기간 노출 횟수 광고 일정 등에 따라 잔망루피의 마케팅비용은 다르지만 전년과 비교해 크게 오른 것은 사실이라고 설명했다.
12990,이어 명품 브랜드 불가리의 패션모델이 된 잔망루피는 브랜드 광고 촬영에 이어 ‘보그코리아’와 패션화보를 찍었고 이달에는 이랜드 스파오의 브랜드 뮤즈로 발탁됐다.
12991,명품 액세서리를 한 잔망루피 메이크업을 받는 잔망루피 고급 레스토랑에서 와인을 즐기는 잔망루피 시간과 장소에 맞게 다양한 스타일의 옷을 소화하는 잔망루피를 쉽게 만나볼 수 있게 됐다는 의미다.
12992,삼성전자 광고 캡처 ‘스파오’ 패션모델로 발탁된 잔망루피가 파자마 차림으로 등장했다.
12993,버거킹 광고 캡처 ‘불가리’ 목걸이와 귀걸이 반지를 한 잔망루피가 와인을 즐기고 있다.
12994,뽀로로 시리즈에 등장하는 루피의 얼굴을 일그러뜨려 본래의 순수하고 착한 이미지와 어울리지 않는 표정을 짓는 이미지였다.
12995,뮤직비디오에서 두 사람은 제주도를 배경으로 다정한 현실 커플을 연기해 이목을 끌었다.
12996,이후 오디션 러브 액츄얼리 빨래 조제 호랑이 그리고 물고기들 등 다수의 연극을 통해 연기력을 인정 받았다.
12997,또 이날 한 누리꾼은 과거 이수진이 MBN 속풀이쇼 동치미에 출연한 내용을 언급하며 두 번 이혼하셨다는 새로운 사실을 알고 놀랐어요라고 언급했다.
12998,이에 이수진은 굳이 밝히고 안 밝히고를 떠나서 사람들은 내가 한번 한 거로 알고 있는데 마치 가만히 있는 건 거짓말을 하는 것 같은 느낌이 들었다며 그래서 얘기하고 싶었다.
12999,얘기가 왜 그렇게까지 흘러갔을까 모르겠다라고 살짝 후회하는 모습을 보이기도 했다.
13000,그는 이혼 후 딸 제나 양과 함께 유튜버로도 활동하며 많은 사랑을 받고 있다.
13001,여기 계신 모두/ 야한 작품을 기대하셨다면/ Oh I’m sorry 그딴 건 없어요.
