,sentence
13346,서로 맡은 역할이 달라서 그런 것 같기도 하고 모두 좋은 마음으로 프로그램에 임하고 있어서 보시는 시청자분들도 세 호스트의 케미를 제대로 느끼실 수 있을 것 같습니다.
13347,새로 만들어가게 될 캐릭터와 함께하게 될 배우들 스태프 분들과 힘찬 안녕을 하고 싶네요.
13348,-본인이 생각하는 ‘뜨겁게 안녕’의 관전 포인트는?누구나 세상을 살아가며 수많은 ‘hi bye’와 마주하게 되는데요.
13349,‘뜨겁게 안녕’은 모양도 색깔도 다른 ‘hi bye’를 만나 함께 울고 웃으며 공감할 수 있는 따뜻한 프로그램이에요.
13350,장항준 방탄소년단 RM 방탄소년단 RM이 tvN 알아두면 쓸데없는 신비한 인간 잡학사전-알쓸인잡(이하 알쓸인잡)에 참여한다.
13351,올겨울 첫 방송될 알쓸인잡은 다양한 시각으로 세상의 모든 인간을 탐구하며 나조차 알지 못했던 나를 찾아 떠나는 여행이다.
13352,시즌을 거듭하며 인기를 끌었던 알아두면 쓸데없는 신비한 잡학사전 알아두면 쓸데있는 범죄 잡학사전(아래 각 알쓸신잡 알쓸범잡) 후속 예능으로 잡학사전 제작진이 야심차게 내놓은 세 번째 지적 수다다.
13353,문학·물리학·법의학·천문학 등 다양한 분야에서 서로 다른 시각으로 세상의 모든 인간을 다뤄볼 예정이다.
13354,상상과 현실을 넘나드는 흥미로운 인물들은 물론 인생을 살아가며 방황하는 우리들의 이야기까지 각양각색 사람들의 이야기가 펼쳐진다.
13355,이를 위해 박학다식함은 물론 센스 넘치는 입담까지 갖춘 각 분야 전문가들이 뭉쳐 기대를 높인다.
13356,먼저 영화감독 장항준 방탄소년단 RM(김남준)이 MC를 맡아 프로그램 진행을 이끈다.
13357,장항준은 타고난 유쾌함과 사랑스러움으로 활약 중인 엔터테이너이자 대중을 위로하는 이야기꾼이다.
13358,세상을 따스하면서도 예리하게 바라보는 그가 전할 인사이트가 벌써부터 기대를 모은다.
13359,RM은 남다른 지적 호기심과 감성을 겸비한 아티스트이자 MZ세대 아이콘이다.
13360,폭넓은 문화 장르를 아우르며 젊은 세대들에게 다양한 인사이트를 전해 온 그는 평소 잡학사전 시리즈의 남다른 애청자.
13361,지성의 아이콘이자 세대를 아울러 큰 인기를 끌고 있는 소설가 김영하와 물리학자 김상욱 교수도 출격한다.
13362,김상욱 교수 또한 알쓸신잡 알쓸범잡 시리즈 책 읽어주는 나의 서재 신기한 과학나라 등에서 이성과 감성을 넘나드는 다정한 물리학 인사이트를 선보이며 큰 사랑을 받았다.
13363,이어 알쓸범잡에서 활약했던 법의학자 이호 교수와 새로 출사표를 낸 천문학자 심채경 박사가 출연한다.
13364,이호 교수는 숱한 부검의 현장에서 배운 삶과 죽음으로 인간의 일생과 내면을 보다 심도 있게 들여다 볼 예정이다.
13365,이번 알쓸인잡을 통해 처음 tvN 시청자와 만나는 심채경 박사는 과학 학술지 네이처가 주목하는 천문학자다.
13366,&lt;편집자주&gt;(엑스포츠뉴스 김유진 기자) 김신영이 개그 신동에서 예능 보배로 매해 끊임없는 성장을 이어가며 전 연령층의 사랑을 받는 한국의 대표 엔터테이너로 자리매김하고 있다.
13367,행님아는 단순한 개그 프로그램의 한 코너가 아닌 김신영의 순발력과 탄탄한 연기력을 바탕으로 당시 콤비로 활약한 김태현과 함께 뭉클한 서사를 완성하며 시청자들에게 고퀄리티의 재미를 안겼다.
13368,이후 김신영은 토크가 주가 됐던 예능 세바퀴 스타 골든벨 등을 통해 배우 이계인 성대모사 등 다채로운 개인기를 뽐내며 예능 스타로 조금씩 더 두각을 드러내기 시작했다.
13369,김신영의 이같은 모습이 담긴 영상들은 적지 않은 시간이 지난 현재도 온라인 상에서 꾸준히 주목 받으며 관심을 얻고 있다.
13370,개그의 소재로 때로 자신의 어머니와 고모 등 친척까지 활용하며 발을 넓히면서도 절대 선을 넘지 않으면서 웃음의 깊이를 잃지 않는 개그감도 꾸준히 유지해왔다.
13371,전매특허 밥집 아줌마 콩트는 최근 출연한 JTBC 예능 아는 형님 등에서도 꾸준히 선보이는 등 여전한 유쾌함을 자랑하고 있다.
13372,평상시 사람들을 관찰하기를 즐겨한다고 밝혀 온 김신영은 누구보다 현실감 넘치는 개그를 완성하며 전 연령층의 공감대를 이끌어내는 중이다.
13373,▲ 무대 접수한 셀럽파이브 부캐 신드롬 이끈 둘째이모 김다비송은이 신봉선 안영미와 현재까지도 수많은 이슈 몰이를 하며 활동 중인 셀럽파이브로는 셀럽이 되고 싶어 셔터 등의 히트곡을 내며 무대 위에서의 맨발 투혼까지 불사하는 열정을 보여주기도 했다.
13374,특히 셔터 안 본 눈 삽니다에는 작사가로 참여해 다재다능함을 함께 뽐냈다.
13375,특히 정오의 희망곡을 통해 둘째이모 김다비로의 데뷔 무대를 전하며 라디오를 향한 여전한 애정과 함께 성공적인 부캐 데뷔 신고식을 함께 마쳤다.
13376,행님아 시절부터 김신영을 눈여겨봤다고 말해온 박찬욱 감독은 코미디를 잘하는 사람은 다른 연기도 잘한다는 믿음을 가지고 있었다면서 김신영을 천재라 칭했고 함께 촬영한 박해일도 진지한 모습으로 연기에 임하는 모습이 매력적이었다라고 극찬을 보낸 바 있다.
13377,대중과 함께 하는 무대 경험이 풍부해 새로운 MC로서 매우 적합하다고 생각했다고 전한 김상미CP의 말처럼 김신영은 이런 복이 와도 되나 싶었고 이 제의에는 뜻이 있을 것이다라는 생각으로 해보려고 한다며 의지를 드러냈다.
13378,또한 야심만만 무릎팍 도사 라디오스타 등 색깔 있는 토크쇼도 많은 사랑을 받았다.
13379,지상파를 넘어 종편 케이블 유튜브 OTT로 플랫폼이 확장됐고 기획력과 높은 퀄리티가 보장된 시즌제 예능 제작이 활발해졌다.
13380,특히 올해는 지난해에 이어 일반인들을 대상으로 한 연애 리얼리티 예능이 강세를 보이며 높은 화제성과 이슈를 쏟아냈다.
13381,강호동 이수근 김종민 이승기 등 멤버들 각각의 캐릭터와 케미도 빛을 발하며 국민 예능으로 거듭났다.
13382,시청자가 꼽은 최고의 특집인 무인도 특집을 비롯해 알래스카 특집 앙리 특집 개그 실미도 특집 등이 탄생했다.
13383,장기프로젝트의 시작인 쉘위댄스 특집 달력 특집 무한도전 가요제도 이때 시작됐다.
13384,유재석은 유산슬 유두래곤 지미유 유야호 유팔봉 등으로 활약하며 부캐 예능의 전성시대를 열었다.
13385,프로젝트 그룹 싹쓰리 환불원정대 MSG워너비 WSG워너비도 큰 사랑을 받았다.
13386,지난해 연말 김태호 PD의 퇴사 이후 고군분투 중이지만 여전히 많은 관심을 얻고 있다.
13387,하정우 손예진 문소리 故 김주혁 박진영 싸이 이영자 김구라 故 최진실 양준혁 박세리 김연아 장미란 추신수 故 이외수 공지영 등 당대 최고의 스타들이 출연했다.
13388,대표 프로그램으로는 SBS 미운 우리 새끼와 MBC 나 혼자 산다 등이 꼽힌다.
13389,원년 멤버라고 할 수 있는 김국진 김구라를 주축으로 유세윤과 안영미가 안정적인 호흡을 보여주고 있다.
13390,티빙 관계자는 이날 엑스포츠뉴스에 내부 사정으로 인해 스트리밍이 늦어지게 돼 죄송하다며 양해를 구했다.
13391,하지만 갑작스럽게 스트리밍 시간이 미뤄지면서 스포일러를 당하지 않기 위해 반차를 쓰거나 하는 등의 방법으로 스트리밍을 기다려왔던 시청자들은 허탈함을 감추지 못하게 됐다.
13392,이 때문에 오히려 단체관람 이벤트에 함께하지 않은 시청자들만 스포일러를 당할 위기에 놓였다.
13393,소속팀에 경쟁 카페가 있어 안 받는다고 했는데 지금 주면 받겠다라고 밝혀 웃음바다로 만들었다.
13394,은퇴 후 예능 진출에 관심 있냐는 MC들의 질문에 이대호는 “기회가 되면 하고 싶다.
13395,‘윤식당’처럼 힐링 예능에 도전하고 싶다라고 예능 유망주로서 욕심을 드러냈다.
13396,기회가 된다면 지도자로 우승하고 싶다라고 감독직 관심도 보여 눈길을 끌었다.
13397,최준석은 선수 시절 이대호와 한솥밥을 먹는 동안 웃음 유발 짤을 생성하고 다녔다며 남다른 덩치와 인상 때문에 오해를 받은 적이 있다고 밝혀 시선을 사로잡았다.
13398,이어 프로야구계 레전드짤인 ‘초코과자 순삭짤’ 비하인드를 공개한 뒤 ‘라스’ 녹화장에서 다시 한번 선보여 모두를 깜짝 놀라게 만들었다.
13399,‘라스’ 공식 투머치 토커 박준형은 이번에도 거침없는 입담으로 시청자들에게 웃음을 선사했다.
13400,최근 유부남 대열에 합류한 윤계상을 향해 “싸우지 않으면 가까워질 수 없다고 조언했다라며 맏형다운 면모를 발산하기도.
13401,KCM은 ‘안싸우면 다행이야’ 촬영 후 여행을 같이 안 가겠다고 인터뷰한 박준형에게 서운함을 토로하자 박준형은 “거짓말을 잘해.
13402,여기에 박준형은 KCM의 대환장 요리실력까지 전한 뒤 “그런데 착해라며 ‘기승전 착해’로 급마무리해 웃음바다로 만들었다.
13403,그는 절친 비가 배 아파했다고 밝히며 그룹 ‘K비’로 활동 계획을 세운 야망(?
13404,여기에 자신의 세기말 암흑 패션이 김종국의 무대의상을 벤치마킹했다고 고백해 눈길을 끌었다.
13405,다음 주에는 이연복 김병현 노사연 히밥이 출연하는 ‘수요일은 밥이 좋아’ 특집이 예고됐다.
13406,한편 ‘라디오스타’는 MC들이 어디로 튈지 모르는 촌철살인의 입담으로 게스트들을 무장해제시켜 진짜 이야기를 끄집어내는 독보적 토크쇼로 많은 사랑을 받고 있다.
13407,뮤지컬 미세스 다웃파이어 임창정 인터뷰 /사진미세스 다웃파이어가수 겸 배우 임창정이 리얼리티 예능에 출연 아내 서하얀과 아들들을 공개한 후 더 열심히 살아야겠다는 생각을 했다고 털어놨다.
13408,뮤지컬 미세스 다웃파이어는 로빈 윌리엄스 주연의 동명 영화를 원작으로 한 작품으로 시애틀 트라이아웃 공연에서 역대 최고의 흥행을 기록하며 브로드웨이에 성공적으로 입성한 히트작.
13409,국내 창작진은 브로드웨이 바로 다음으로 초연을 선보이며 전세계 최초 타이틀을 얻었다.
13410,임창정은 미세스 다웃파이어에서 다웃파이어로 변장해 아슬아슬한 이중생활을 시작하는 다니엘 역을 맡았다.
13411,그러다가 드레스 리허설을 한 번 하고 나니까 내가 몸 관리를 잘하면 이걸 잘 할 수 있겠다는 생각이 들었다라고 답했다.
13412,임창정은 솔직히 이 작품이 특별히 좋다거나 하고 싶어서 했다기 보다는 내게 제안이 와서 하게 됐다.
13413,임창정 서하얀 /사진SBS뮤지컬 콘서트 앨범 작업으로 바쁜 시간을 보내고 있는 임창정.
13414,집사람이 그런 (방송)끼가 있다는 것을 발견했고 본인도 알게 되고 또 즐겁게 살고 있어서 좋다라고 말했다.
13415,이어 임창정은 조금 걱정 되는 부분은 많은 사람들이 아 이 사람들이 또 이제 싸우지 않을까하고 생각하는 듯한 댓글들이나 그런 시선들이 있다.
13416,우리가 마냥 좋은 부부 이미지만을 바라고 예능에 출연한 것은 아닌데 조금만 잘못하면 화살이 날아오고 욕할 준비가 돼 있는 것 같아서 그런 환경에 노출 된 것 같아서 그런 부분은 안타깝다라고 밝혔다.
13417,어떤 사람들까운 거봐 쌤통이다 할수도 있으니 더 열심히 살아야겠다는 생각이 든다.
13418,그 전에는 쉽게 화 낼 수 있던 것도 조금 더 참고 극복하고 넘어가게 된다.
13419,안타까울 때도 있지만 배울수 있는 기회가 되는 것 같다라며 아내가 예능 MC를 맡아서 오늘 첫 녹화를 한다.
13420,이어 그는 “눈이 좀 촉촉해지고 기분이 몽글몽글해진다라며 가을 타는 증상에 대해 전했다.
13421,또한 차서원은 셀프 인테리어를 하는 날이라고 한 후 “월동 준비와 전 회장님이 좋아하는 콘셉트라며 ‘월동 미드센추리’ 인테리어에 돌입했다.
13422,차서원은 창고였던 공간을 ‘연기 연습실’로 바꾸며 “연기를 연습하는 공간이다 보니까 최대한 심플해야 한다고 생각했다라며 커다란 전신거울이 눈에 띄는 공간을 완성했다.
13423,이어 또 다른 공간에는 자신의 연기를 큰 화면으로 모니터할 수 있는 ‘낭또 시네마’도 마련해 시선을 사로잡았다.
13424,TV CHOSUN ‘국가가 부른다’‘국가가 부른다’ 개가수(개그맨+가수)들이 시청자에게 웃음을 전한다.
13425,개그는 기본 옵션 노래는 필수 옵션인 ‘개가수’들과 ‘국가부’ 요원들이 유쾌한 노래 대결을 펼칠 예정이다.
13426,이날 방송에서 조혜련은 가수들이 사용하는 개인 인이어를 지참해 웃음을 유발한다.
13427,김원효는 아내 심진화에게 자주 불러줬다던 안치환 ‘사랑하게 되면’으로 개그계 사랑꾼다운 면모를 자랑한다.
13428,그런가 하면 김미려는 부캐릭터 록커 ‘박규’로 변신해 신성우 ‘서시’를 열창한다.
13429,김미려의 가창력에 맞서는 박창근은 김종서 ‘겨울비’로 카리스마 록커의 모습으로 변신한다.
13430,쌍둥이 개그 듀오 이상호&amp;이상민은 이솔로몬X조연호와 클론 ‘초련’으로 호흡을 맞춘다.
13431,월드 클래스 코미디언 퍼포먼스 팀 옹알스는 기상천외한 쇼로 눈과 귀를 사로잡는다.
13432,크라잉넛 ‘서커스 매직 유랑단’으로 등장한 옹알스는 비트박스부터 저글링 불쇼까지 다채로운 볼거리를 제공한다고.
13433,이어 영원한 영구 심형래와 박창근도 댄스곡에 도전해 귀여운 매력을 발산한다.
13434,특히 ‘국가부’ 공식 응원단장으로 새로 합류한 홍현희는 “출산한 지 얼마 되지 않아 몸이 예전 같지 않지만 평소 애청하던 ‘국가부’에 합류하게 돼 기쁘다며 합류 소감을 전한다.
13435,홍현희는 특유의 경쾌한 매력으로 ‘국가부’에 새로운 시너지 효과를 줄 것으로 기대가 모인다.
13436,북한 특수요은 ‘차무혁’(김성오)의 카리스마 있는 모습이 궁금증을 자아낸다.
13437,패션계에서 일하는 청춘들의 이야기를 그린 ‘더 패뷸러스’와 정지우 감독의 첫 시리즈물 ‘썸바디’ 김은숙 작가의 첫 장르물이자 송혜교 캐스팅으로 관심을 받고 있는 ‘더 글로리’가 올해 안으로 공개될 예정이다.
13438,P’ ‘스위트홈’ ‘지금 우리 학교는’의 다음 시즌도 예고되며 팬들을 설레게 했다.
13439,유재석·김연경·이광수의 노동 버라이어티 ‘코리아 넘버원’이 하반기 중 공개된다.
13440,다영은 탑걸의 새 막내로 들어오게 된 다영이라고 한다라며 사진을 소개했다.
13441,다영은 복싱 승마 필라테스 경험은 물론 뛰어난 달리기 실력까지 겸비한 것으로 밝혀져 기대를 증폭시켰다.
13442,실력 테스트에 나선 최진철은 다영의 실력을 보고 언니들 처음 찰 때보다 좋다라며 만족한 모습을 보였다.
13443,최진철은 무리만 하지 않는다면 언니들을 금방 따라 잡을 것 같다라며 기대하는 모습을 보였다.
13444,국대패밀리는 이번 경기에서 패배할 경우 조별 예선 탈락이라는 고배를 마시게 되는 만큼 목숨을 걸 정도의 결연한 각오를 다졌다.
13445,김보경이 킥인으로 채리나에게 골을 연결했고 채리나는 침착하게 선제골을 넣었다.
13446,전반 종료 직전 유빈이 찬 슛팅을 온몸으로 막은 전미라는 필드에 누워 한동안 일어나지 못했고 의료진은 결국 전미라를 병원으로 이송하기로 결정했다.
13447,하지만 전미라는 경기는 어쩌냐라며 눈물을 보였고 팀 멤버들 역시 눈물을 보였다.
13448,후반이 시작되자 마자 명서형의 골 찬스가 나왔지만 아쉽게 빗나갔고 코너킥에서 곽민정에게 볼이 연결됐지만 이마저도 아쉽게 실패했다.
13449,이후 김보경은 수비의 허를 찌르를 슛으로 추가골을 넣었고 국대패밀리의 분위기에 찬물을 끼얹었다.
13450,부상을 당한 전미라는 병원을 갔다가 라커룸을로 돌아와 멤버들을 기다리고 있었고 김수연을 보자 그녀를 안아주며 두 개밖에 안 부러졌어라고 안심시키며 눈물을 보였다.
13451,이날 월드클라쓰는 골때녀 내 유일하게 승부차기 경험이 없는 팀으로 이번 대결에서 처음으로 승부차기에 도전하는 모습을 보였다.
13452,승부차기에 성공한 에바의 모습을 본 이수근은 저건 김병지 감독도 못 막는다라며 웃었다.
13453,감독님이 땅볼로 차라고 했는데 땅볼은 자신이 없다라며 주저하는 모습을 보였다.
13454,하지만 라라는 침착하게 골대 구석을 노리고 땅볼을 슛팅을 날려 성공 시켰다.
13455,내가 뭐라도 보탬이 되고 싶었다라며 슛팅을 날렸지만 케시의 선방에 막혔다.
13456,이어 송가인과 김호중의 찐남매 케미와 비장의 무기인 흥으로 국내 오지부터 해외까지 직접 찾아가 사람들에게 웃음과 감동의 노래를 선사할 계획이라고 전했다.
13457,복덩이들고(GO)는 시청자들을 직접 찾아가 위로와 응원을 전하는 프로그램이다.
13458,또한 SBS 김호중의 한가위 판타지아에서 찰떡 호흡을 자랑한 김호중과 티격태격 찐남매 케미를 선보일 예정이다.
13459,사진 TV조선현실과 가상을 잇는 세계인 ‘메타버스’ 그리고 전통적으로 인류의 유희 중 하나였던 음악은 그동안 서로 다른 결로 발전을 거듭하고 있었다.
13460,최근 IT기술의 비약적인 발전으로 이 두 개의 요소는 서로 융합의 지점을 찾고 있다.
13461,최근 급격히 확산한 메타버스의 세계관에서 음악이 할 수 있는 일이 많아진 것이다.
13462,그리고 메타버스 세계관을 구현한 제작자들도 음악을 통해 현실세계의 대중에게 더욱 가까이 다가서려 노력하고 있다.
13463,이미 공개된 두 번의 프로그램과 지난 김성재의 아바타 공개 이후 대중의 시선은 아바타 자체의 퀄리티에 쏠렸다.
13464,현재 컴퓨터그래픽의 발달로 영화뿐 아니라 게임을 통해서도 실제 인간과 흡사한 캐릭터들이 나오고 있지만 ‘아바드림’ 제작진의 그래픽 구현은 아직 미흡하다는 의견이었다.
13465,제작사 최용호CHO(최고행복책임자)는 “아바타 싱크로율이라고 해서 여러 버전을 만드는데 너무 똑같으면 다른 감정이 들 수도 있다고 생각했다.
13466,제작진은 아바타 싱크로율 못지않게 중요한 다양한 첨단기술의 융합과정에 대해서도 설명했다.
13467,‘아바드림’은 제작을 위해 출연자의 동작을 잡아내는 ‘모션캡쳐’ 그리고 출연자들의 꿈 또는 고인의 모습을 재현하는 ‘디지털 캐릭터’ 이들이 설 가상 무대인 ‘버추얼 스튜디오’를 준비했다.
13468,사진 TV조선또한 실제 TV에서 이들이 무대에 서는 듯한 느낌을 주는 ‘XR 라이브’ 고인의 목소리를 재현하는 ‘AI 보이스’ 마지막으로 실시간으로 아바타와 관객이 만나는 통로가 되는 ‘홀로그램’ 기술까지 적용했다.
13469,출연자들도 아바타의 퀄리티 등 보이는 부분 말고도 뒤의 기술이 융합되는 보이지 않는 과정을 주목해달라고 당부했다.
13470,우리의 기술과 프로그램이 세계적으로 발전하도록 많이 도와주십사한다고 말했다.
13471,아니면 이 모든 것이 무리 없이 한눈에 펼쳐지는 기술력의 전체로 프로그램을 판단할까.
13472,/사진제공갤럭시코퍼레이션TV조선이 시공간을 초월한 가상 세계에서 버추얼 아바타가 등장해 무대를 선보이는 한국 최초의 메타버스 AI 음악쇼 아바 드림을 선보인다.
13473,행사에는 가수 김현철 개그맨 이용진 유세윤 이진호와 드리머 대표 이지훈 최용호 CHO 홍동명 CIPO가 참석했다.
13474,아바드림에서는 일명 드리머(DREAMER)들이 상상만 했던 또 다른 나를 버추얼 아바타로 구현해 출연하고 드림캐처(DREAMCATCHER)들이 이들의 정체가 누구인지 추리한다.
13475,트리뷰트 무대에서는 강원래와 故 김성재 송해 등의 아바타도 공개될 예정이다.
13476,홍동명은 출연해 주는 드러머 분들의 꿈과 희망을 담은 아바이기에 그것에 집중해서 봐 달라고 요청했다.
13477,사람의 형태를 형상화한 휴먼형과 상상속의 페르소나를 만들어낸 캐릭터형 아바가 있다고 말했다.
13478,이게 쌓이다 보면 경쟁력이 되고 이걸 바탕으로 세계적인 시장에서 선도하지 않을까 한다고 덧붙였다.
13479,/사진제공갤럭시코퍼레이션이날 시사회를 본 소감을 묻자 유세윤은 음악 프로그램 진행도 했고 패널도 참여했는데 또 다른 감동의 색깔이 있다는 걸 느꼈다.
13480,내가 느낀 감동이 시청자들에게도 전달될까 우려되기도 했는데 충분히 전달될 수 있겠다는 생각이 들었다고 말했다.
13481,AI라 없을거라 생각하는데 결국은 사람이 하는거라 본캐와 아바의 교감 모습들도 눈 여겨 볼 수 있을 것이라고 자신했다.
13482,안유진은 tvN 예능 뿅뿅 지구오락실을 통해 엉뚱하면서도 사랑스러운 매력을 발산하며 신흥 예능 치트키로 입지를 굳혔다.
13483,뿐만 아니라 패션 뷰티 식품 등 다양한 브랜드의 광고 모델로 활약하고 있다.
13484,이로써 아이브는 지난주에 세운 올해 발표한 K팝 걸그룹 곡 중 최장기간 차트인 기록을 다시 한번 갈아치우며 매주 새로운 기록을 만들어 나가고 있다.
13485,Girls BRLLNT 버전은 정글과 붐뱁 힙합의 느낌을 동시에 간직하고 있는 브레이크비트 리듬 기반으로 리믹스 다이내믹한 베이스와 퍼커션이 주는 그루브가 듣는 이로 하여금 몸을 움직이게 만든다.
13486,Girls Minit 버전은 하드 락에서 영감을 얻은 사운드와 강렬한 베이스 신스를 절묘하게 섞은 미드템포 베이스 뮤직 장르로 리믹스해 빠르고 공격적인 기타 리프를 활용하여 원곡의 강렬함을 극대화했다.
13487,현재 탑텐 텐아시아 홈페이지에서는 단풍 구경을 함께 가고 싶은 남자 가수는?
13488,억새축제에 함께 가고 싶은 여자 가수는?이라는 주제로 투표가 진행되고 있다.
13489,곡 선정도 오래 했고 이번 앨범에 준비하는 마음가짐이 다른 것 같다고 컴백 소감을 밝혔다.
13490,무대를 부시고 음악방송에서도 더 멋진 모습을 보여줄 수 있을 것으로 기대한다고 각오를 전했다.
13491,TFN은 데뷔 후 매 앨범마다 확실한 메시지와 탄탄한 보컬 강렬한 퍼포먼스를 선보이며 주목받았다.
13492,노아는 대중이 기존 이름보다 부르기 쉬울 것이라는 생각에 만족하고 있다고 말했다.
13493,앨범에는 약육강식 세계를 살아가는 우리의 모습을 담은 타이틀곡 아마존(AMAZON)을 비롯해 TFN 멤버들이 직접 작사·작곡에 참여한 딥 다이브(Deep dive) 블룸(BLOOM) 슬레이트(SLATE) 등 총 다섯 곡이 담겼다.
13494,케빈은 이번 앨범은 데뷔 때부터 달려온 비포 선라이즈 시리즈의 대미를 장식하는 앨범이다.
13495,온 키오 노아가 만든 곡도 수록돼 한층 성장한 모습을 보실 수 있을 것이라 말했다.
13496,비포 선라이즈 시리즈가 오롯한 나를 찾는 과정이었다면 보다 성숙해진 모습과 음악으로 다가가겠다는 기대감으로 앨범을 준비하고 있다고 말했다.
13497,기회가 된다면 수록곡이든 타이틀곡이든 섹시 콘셉트에 도전해보면 어떨까 기대한다고 말했다.
13498,타이틀곡 아마존은 약육강식의 세계를 살아가는 현대인의 모습을 담은 곡으로 피리 느낌의 테마 라인과 뭄바톤 리듬이 어우러져 정글 분위기를 연상하게 한다.
13499,키오는 타이틀곡에 대해 힘이 지배하는 약육강식 속에서도 치열하게 살아가고 있는 현대인의 모습 나를 표현한 곡이라고 소개했다.
13500,레오는 기존에 부드럽고 리드미컬한 걸 강조했다면 이번엔 보여주지 않았던 강렬함을 담아봤다.
13501,건우는 항상 우리의 신곡의 가 버전을 들어봤을 때 곡마다 색다른 느낌을 받았다.
13502,아무래도 조금은 밀림 속에 있는 느낌을 곡 제목을 듣기도 전에 받기도 했고 뭄바톤 리듬이다 보니 몸이 자연스럽게 바운스를 타게 되더라.
13503,사진｜강영국 기자 TFN의 이번 뮤직비디오는 남미의 유명 영상 아티스트 말론 페네가 연출을 맡았다.
13504,말론 페네는 손대는 작품마다 대박을 터트리는 남미 영상계의 핫 아티스트로 그가 남미 톱 아티스트가 아닌 K팝 아이돌 그룹의 뮤직비디오 연출은 맡은 것은 TFN이 처음이다.
13505,노아는 우리가 처음으로 외국 감독님과 뮤직비디오 작업을 했는데 언어 소통 과정에서도 어려움을 겪었지만 좋은 아이디어를 많이 내주시고 의견도 잘 들어주셨다.
13506,건우는 마지막 후렴구 부분에 자유롭게 춤을 추다가 군무로 들어가는 구간이 있는데 자유롭게 표현해보라는 주문을 하셨다.
13507,한 명 한 명씩 가면서 곡을 채워가다 보니 우리 앞까지 오셔서 따라해보기도 하시면서 격려해주셨다.
13508,노아는 남미 팬분들께서 우리를 정말 많이 사랑해주셔서 현지에서 활동할 수 있었다.
13509,다음에 또 기회가 된다면 열정적으로 임하고 싶고 한국에서도 더 열심히 활동하겠다고 말했다.
13510,이번 활동에선 멤버 시안이 돌발성 난청으로 인해 치료와 휴식기를 갖게 돼 활동에 참여하지 못한다.
13511,온은 저희 팀에서 시안형이 매력적인 보컬을 가지고 있기 때문에 이번 앨범 작업 과정에서 건강상 이유로 활동을 잠시 멈춘다는 이야기를 들었을 때 걱정이 조금 있었다.
13512,하지만 시안형의 건강 회복이 가장 우선이기도 하고 형이 단톡방에서 매일 응원해준다.
13513,대중은 아쉬울 수 있지만 우리는 형의 응원을 등에 업고 형의 부재가 느껴지지 않게 더욱 파워풀하고 열정 있는 모습을 준비해왔다고 말했다.
13514,이와 더불어 온은 이번에 남미 일본 프로모션 등 여러 국가에서 스케줄을 소화하면서 비행기 탈 일이 많아졌다.
13515,이번 활동으로 큰 성과를 내서 비즈니스석을 타봤으면 좋겠다고 웃으며 말했다.
13516,박재범과 그루비룸 등 다른 프로듀서들 또한 그저 즐기는 건 업일 수 없다 방심하면 늦춰진다 예능이어도 음악은 가볍게 대하지 않는다라며 음악에 대한 진솔한 마음 가짐을 솔직하게 털어놨다.
13517,이어 “송가인과 김호중의 찐남매 케미와 비장의 무기인 ‘흥’으로 국내 오지부터 해외까지 직접 찾아가 사람들에게 웃음과 감동의 노래를 선사할 계획이라고 전했다.
13518,TV조선 새 예능 ‘복덩이들고(GO)’는 시청자들을 직접 찾아가 위로와 응원을 전하는 프로그램이다.
13519,특히 SBS ‘김호중의 한가위 판타지아’에서 찰떡 호흡을 자랑한 김호중과 티격태격 찐남매 케미를 선보일 예정이다.
13520,헤럴드POP김지혜 기자 ‘잠만 자는 사이’에서 ‘극과 극’ 로맨스 사태가 발발한다.
13521,이날 ‘독수공방 하우스’는 ‘시크릿 박스’의 등장과 함께 로맨스 대격변에 휩싸인다.
13522,오로지 여자들의 선택으로만 결정되는 세 번째 밤 데이트에서는 여자들의 눈치싸움이 본격화된다.
13523,서로의 속내를 탐지하려는 여자들의 살얼음판 기싸움을 지켜보던 정혜성은 “그만해!
13524,나중엔 내가 더 빠져서 나만의 뉴진스였으면 좋겠고…라고 ‘독수공방 하우스’ 속 로맨스 판도를 ‘뉴진스’에 빗대어 분석한다.
13525,드디어 세 번째 밤 데이트가 다가오자 반전에 반전을 거듭하는 충격 사태가 벌어진다.
13526,이를 본 정혜성은 “전 울었을 것 같다고 안타까워하고 노홍철은 “화내도 인정이라며 고개를 끄덕인다.
13527,급기야 초조한 밤을 보내던 한 출연자는 감정을 주체하지 못해 눈물까지 보이고 “이 정도일 줄은 몰랐다.
13528,결국 정혜성은 미간까지 잔뜩 접으며 “아우 어떡해를 외치고 노홍철도 “진짜 못 보겠다며 말문을 닫는다.
13529,하지만 얼마지 않아 ‘반전 로맨틱남’의 등장으로 ‘잠만 자는 사이’의 로맨스 기류는 새롭게 바뀐다.
13530,이날 팀의 첫 공식 경기가 열리는 통영 체육관을 찾은 허재는 선수들에게 오늘 경기 지면 여인숙으로 숙소를 옮기겠다라는 초강수를 두는가 하면 김승기 감독에게도 무조건 이겨야 된다라고 목소리를 높였다.
13531,특히 허재의 필터링 없는 실시간 경기 중계에 출연진은 연신 웃음을 터트리고 농알못 김희철마저도 나 농구 좋아할 것 같은데라며 농구에 푹 빠졌다고 해 이목을 모으고 있다.
13532,한편 현재 상무팀에 소속된 아들 허훈을 만나기 위해 홀로 경기장을 찾은 허재는 왜 이렇게 살이 많이 빠졌지?라고 걱정한다.
