,sentence
15772,수많은 위기 속에서도 서로를 향한 믿음으로 흔들림 없는 사랑을 보여주고 있는 두 사람이 최상은의 과거 오픈을 극복할 수 있을지 귀추가 주목된다.
15773,웨딩 플래너는 윤진이의 드레스에 대해 소규모 웨딩을 진행했기 때문에 너무 과하지 않은 디자인을 선택했다고 설명했다.
15774,메디큐브 외에도 화장품 브랜드 ‘에이프릴스킨’ 패션 브랜드 널디를 거느리고 있다.
15775,경영학이 좋아 대학에 들어갔지만 회계와 재무 중심으로 배우는 학과 공부는 생각보다 재밌지 않았다.
15776,“컨설턴트나 회계사가 돼도 잘할 수 있을까 솔직히 자신 없었고 운동선수들처럼 몸을 잘 쓰는 기술이 있는 것도 아녔다.
15777,대학 시절 데이트 주선 애플리케이션을 출시하는 것부터 시작했지만 결과는 ‘실패’였다.
15778,이후로도 스마트폰 애플리케이션 사업에 몇차례 도전했으나 번번이 잘 안 됐다.
15779,메디큐브의 뷰티 디바이스 에이지알 / APR 제공										화장품 브랜드 ‘에이프릴스킨’을 시작했다.
15780,중국 내 한국 화장품 수요가 감소하기 시작할 무렵엔 더마 화장품(의약품 성분이나 전문 의약 기술을 접목한 화장품) 브랜드 ‘메디큐브’를 새롭게 출시했다.
15781,피부과를 대체하는 화장품 브랜드가 될 수 있다면 중국 시장이 위축돼도 성장할 수 있을 거라고 봤다.
15782,‘아이유 트레이닝 복’ ‘태연 트랙 세트’로 알려진 스트리트 패션 브랜드다.
15783,뷰티 브랜드를 통해 확보한 젊은 소비자들은 스스로를 꾸미는 데도 관심이 많았다.
15784,이들의 눈길을 끌 수 있는 스타일 제품을 파는 것으로 자연스럽게 사업 반경을 넓혀갔다고 말했다.
15785,널디는 최근 K팝·K드라마 인기에 힘입어 K패션도 각광 받으면서 중국과 동남아를 비롯한 해외에서도 가파르게 팔려나가고 있다.
15786,김병훈 대표는 “실적에 대한 자신감이 있기 때문에 최근 주식 시장 상황은 큰 변수가 되지 않는다고 보고 있다고 말했다.
15787,메디큐브 에이지알 디바이스 개발과 애플리케이션 서비스를 확대하는 데도 계속 주력해 나갈 생각이다.
15788,김 대표는 “궁극적으로 뷰티·스타일 테크 기업으로 진화하는 것이 목표라고 말했다.
15789,“가령 디바이스 사용자가 바빠서 사용 시기를 놓치거나 게을러지게 되면 애플리케이션이 이런 것도 알람으로 알려주고 체크해주는 기능을 갖추는 거죠.
15790,고속도로 휴게소를 전전하며 노숙생활을 하는 가족을 만난 후 그들을 보듬으며 자신의 마음 속 상처까지 치유해 가는 과정을 진진하게 그린다.
15791,감정 과잉 없이도 상실감과 공허함을 깊이 있게 그려 영화의 몰입감을 높였다는 평이다.
15792,라미란은 “무언가를 꾸며내야 한다는 부담 없이 오로지 작품에만 집중할 수 있었다.
15793,전작들과 완전히 다른 결이지만 오히려 평소 내 호흡과는 더 잘 맞았다고 촬영을 돌이켰다.
15794,“시나리오를 쓸 때부터 라미란을 떠올렸다는 연출자 이상문 감독은 “라미란은 코미디부터 진지한 드라마까지 모든 작품 속 이야기를 ‘진짜’로 만드는 배우다.
15795,연출을 맡은 안태진 감독은 “‘색다른 왕’을 보고 싶어 유해진을 캐스팅했다.
15796,감독의 기대에 보답하기 위해 “나만의 색깔을 입히려고 노력했다는 유해진은 “인조의 심리를 (큰 동작이 아닌)얼굴의 떨림 미세한 표정 변화 등을 통해 표현하려고 했다고 설명했다.
15797,com *재판매 및 DB 금지서울뉴시스최윤정 인턴 기자 배우 김혜수와 김해숙의 치열한 물밑 전쟁 서막이 열렸다.
15798,화령은 종학에 왕과 대비가 참석한다는 소식을 듣고 하루 종일 뛰어다니며 말썽쟁이 대군들을 우여곡절 끝에 소집했다.
15799,대비는 미흡한 틈을 놓치지 않고 대군들을 저런 것들이라며 언짢은 심기를 표했다.
15800,화령은 내명부와 왕자들의 관리는 중궁의 임무입니다라며 지나친 간섭에 대한 선을 그으려 했으나 오히려 후궁에서 대비에 오른 대비의 콤플렉스를 건드리는 역효과를 발생시켰다.
15801,온화한 말투와 달리 날카로운 말들을 주고 받는 구밀복검의 신경전이 이어졌다.
15802,com *재판매 및 DB 금지이와 함께 계성대군(유선호 분) 비밀을 알게 된 대비는 이를 계기로 대군들과 화령을 흠집 내려했다.
15803,왕 이호에게 알리기 위해 비밀이 담긴 폐전각으로 산책을 가장한 미끼를 던졌다.
15804,그러나 화령은 이를 빠르게 눈치채고 폐전각을 태워버리는 초강수로 사태를 수습했다.
15805,대비는 화령에게 병약하고 그 흉측스러운 것들이 내 아들을 흔들기 전에 문제없는 것들로 싹 다 바꿔 줄 겁니다며 속내를 드러냈다.
15806,화령은 정비의 자식을 꺾어 후궁의 자식을 왕위에 올리는 것이 대비마마의 특기이신가 봅니다고 도발했다.
15807,대비는 당황하는 기색 없이 한 번 해봤는데 두 번은 못하겠습니까라며 맞받아쳤다.
15808,com *재판매 및 DB 금지또 세자(배인혁 분)와 동문수학할 배동 선발전에서 대군들이 선전을 거뒀음에도 최종적으로 배동은 보검군(김민기 분)에게 돌아갔다.
15809,대비는 화령의 아들들이 스스로의 존재를 증명하지 못한 것을 질타하며 그러기에 더더욱 세자가 강건해야 한다고 꼬집었다.
15810,화령에게 대비의 말은 걱정이 아닌 제 아들의 안정된 왕권을 위해 손자 목숨 줄을 쥔 농락으로밖에 보이지 않았다.
15811,대비는 빈궁 해산일까지 세자가 나타나지 않으면 보위를 굳건히 하기위해 제가 나서겠다고 엄포를 놓으며 화령에게 위기감을 느끼게 했다.
15812,과연 이 갈등이 끝난 뒤 두 사람이 각각 어떤 결말을 맞을지 지켜봐달라고 청했다.
15813,tvN 토일드라마 ‘슈룹’(극본 박바라 연출 김형식)에서 중전 화령(김혜수 분)과 대비(김해숙 분)의 이해관계가 대립하며 갈등이 짙어지고 있는 것.
15814,이에 만날 때마다 궁궐 내 공기를 싸늘하게 얼어붙도록 만드는 두 사람의 충돌 장면을 짚어봤다.
15815,‘왕자들 관리는 중궁의 임무입니다’ vs. ‘저런 것들을 두고도 발이 떨어지십니까?’화령은 종학에 왕 이호(최원영 분)와 대비가 참석한다는 소식에 새벽녘부터 발이 터져라 뛰어다니며 흩어진 대군들을 소집했으나 준비에 미흡함이 있었다.
15816,그 틈을 놓치지 않은 대비는 화령 소생 대군들을 ‘저런 것들’이라고 칭하는 과격한 언사로 언짢은 심기를 감추지 않았다.
15817,흠결이 있다한들 면전에서 제 자식을 낮잡아보는 대비의 태도에 화령 또한 굴복하지 않으며 아들들을 감쌌다.
15818,또한 세자와 대군 관리에 지나치게 간섭을 한다고 여긴 화령은 “내명부와 왕자들의 관리는 중궁의 임무입니다라며 넌지시 선을 긋고 대화를 마무리 지으려 했지만 이는 외려 후궁에서 지금 자리에 오른 대비의 콤플렉스를 건드린 계기가 됐다.
15819,두 사람은 언성 하나 높이지 않은 온화한 말투로 대화를 주고받았으나 한마디 한마디가 칼침같이 매섭고 날카로워 보는 이들을 살 떨리게 했다.
15820,‘후궁의 자식을 왕위에 앉히는 것 특기?’ vs. ‘한 번 해봤는데 두 번은 못할까?’계성대군(유선호 분)의 남다른 비밀을 알게 된 대비는 그 소식을 물어온 고귀인(우정원 분)에게 진위여부를 두고 매섭게 문책한 것과 달리 이를 화령과 대군들 흠집 내기에 이용하려 들었다.
15821,왕 이호와 산책을 가장하여 화령을 동행시키고 발걸음을 폐전각으로 유도 계성대군의 비밀을 눈앞에서 보게 해 빠져나갈 구멍도 핑계도 원천봉쇄하려는 목적이었던 것.
15822,화령은 산책길에서 자연스럽게 핑계를 대고 이탈 가장 발이 빠른 중전이라는 칭호답게 죽을힘을 다해 뛰어 폐전각을 태워버리는 초강수로 사태를 수습했다.
15823,이후 대비와 이호 앞에 펼쳐진 것은 화마에 잡아먹혀 접근조차 어려운 폐전각의 상태였고 이를 본 대비의 얼굴은 노여움으로 물들고 말았다.
15824,다시금 화령을 찾은 대비는 병중에 빠진 세자와 나머지 사고뭉치 왕자들의 단속을 유념시키는 척하면서 “저는 병약하고 그 흉측스러운 것들이 내 아들 자꾸 흔들기 전에 문제없는 것들로 싹 다 바꿔 줄 겁니다라는 말로 진짜 속내를 드러냈다.
15825,여기에 화령도 “정비의 자식을 꺾어 후궁의 자식을 왕위에 올리는 것이 대비마마의 특기이신가 봅니다라며 공격했고 대비 역시 “한 번 해봤는데 두 번은 못하겠습니까?라고 태연하게 맞받아쳤다.
15826,위험한 화두들을 입 위에 올리며 맞서는 화령과 대비의 서슬 퍼런 모습은 이 관계가 쉽사리 나아지지 않을 것 같은 예감을 안겨줬다.
15827,‘세자에게 차도가 있길 바라긴 하시나?’ vs. ‘보위를 굳건히 하기 위해서라도 제가 움직일 것’세자(배인혁 분)와 동문수학할 배동 선발전에서 대군들이 예상외의 선전을 거뒀음에도 최종 합격은 보검군(김민기 분)에게 돌아갔다.
15828,대비는 중전의 아들들이 세자를 대신할 재목이라는 걸 증명하지 못한 걸 질타하면서 그러기에 더더욱 세자가 강건함을 과시해야 한다고 일침을 날렸다.
15829,화령이야말로 누구보다 가장 절실하게 세자의 회복을 바라는 사람으로 대비의 말은 그저 제 자식의 안정된 왕권을 위해 손자의 목숨 줄을 쥔 농락으로밖에 보이지 않았을 터.
15830,빈궁의 해산일까지 세자가 건강하게 나타나지 못하면 자신이 나서겠다는 대비의 엄포는 또 한 번 화령과 대군들의 자리에 위기의식을 느끼게 했다.
15831,이처럼 화령과 대비의 행보는 자기 자식의 안위를 위한다는 본 목적은 같지만 그 과정에서 끝없이 마찰을 거듭 관계 악화를 예고하고 있다.
15832,드라마 ‘보고 또 보고’의 각본은 인어 아가씨 하늘이시여 오로라공주 등 막장 드라마 신드롬을 일으킨 임성한 작가가 집필했다.
15833,분명 막장스런 설정이 없는 건 아니었지만 후대의 막장 드라마에 비하면 훨씬 건전한 드라마로 평가받는다.
15834,이밖에도 드라마 ‘보고 또 보고’는 네이버에서 ‘하이라이트TV’를 검색하면 주인공에 관한 이야기를 짧게 요약한 예고편과 남녀 주인공의 성격을 알아볼 수 있는 특별 제작 영상을 볼 수 있다.
15835,일일드라마 전문 채널 ‘하이라이트TV’의 편성표에 대한 자세한 정보는 ‘하이라이트TV’ 홈페이지에서 확인할 수 있다.
15836,배우 박하선(왼쪽) 오동민 씨누군가는 반드시 해야 하는 워킹맘들의 육아 이야기를 배우 박하선 씨가 풀어냈다.
15837,그는 개인적으로 아주 힘들었던 시기에 촬영했다며 극중 정아에 완벽 몰입했다고 밝혔다.
15838,첫번째 아이는 육아휴직 후 복직한 여성이 직장과 가정에서 겪는 무수한 딜레마를 통해 의지할 수도 홀로 설 수도 없는 세상과 마주한 우리 시대 여성의 이야기를 다룬 영화다.
15839,그의 장편 데뷔작 첫번째 아이는 지난해 전주국제영화제 한국경쟁에 초청되기도 했다.
15840,이날 박하선 씨는 저도 첫번째 아이가 있고 당시 조금이지만 육아 우울증을 겪어봤다.
15841,또 아이 돌봄에 대한 고민을 저도 했기에 안 하면 안 될 이야기라고 생각했다고 전했다.
15842,요즘 공동육아가 많다고는 하지만 유치원 등에서 엄마에게 주어지는 역할이 확실히 더 많다 보니 부담이 됐다.
15843,심지어 배우 박솔미 언니가 저희 옆집 사는데 급했을 땐 거기 맡긴 적도 있고 친정 부모님께서도 도와주신다고 전했다.
15844,그러나 미룰 수 없어서 책임감을 갖고 촬영 했다며 아침에 눈이 안 떠졌으면 좋겠다는 생각을 가질만큼 힘든 시기에 찍은 작품이다.
15845,또 박하선이 힘든 것은 대충 짐작했지만 저도 사실 이 정도로 힘들었던 시기인 줄 몰랐다며 이 사실을 지금 알 정도로 생각보다 더 프로페셔널한 사람이었구나 싶다고 전했다.
15846,그러면서 서로 정말 의지를 많이 했는데 좋은 배우들과 함께 했구나 느끼면서 촬영 했다고 덧붙였다.
15847,사진오센 영화 포스터* YTN star에서는 연예인 및 연예계 종사자들과 관련된 제보를 받습니다.
15848,웨이크원 측은 임슬옹이 다양한 분야에서 역량을 펼칠 수 있도록 전폭적인 지원을 아끼지 않을 예정이라며 앞으로도 다재다능한 활약을 이어갈 임슬옹에게 많은 응원과 관심 부탁드린다고 전했다.
15849,강렬한 조합 될 김래원·손호준·공승연 활약 지켜봐 달라데일리안 장수정 기자 배우 김래원 손호준 공승연이 소방서 옆 경찰서에서 연기 호흡을 맞춘다.
15850,강렬한 눈빛을 빛낸 진호개는 한번 물면 반드시 잡는다라는 직진 신조를 알리면서 진돗개 미친개 똥개라는 별명을 밝혔다.
15851,태원소방서 화재진압대원 봉도진으로 분한 손호준은 두려움 없는 강인한 표정으로 봉도진의 깊은 뚝심을 드러냈다.
15852,방화복을 입은 봉도진은 소방관은 방염이라 불에 안 탄다니까라며 저돌적인 포즈를 취하고 있다.
15853,마지막으로 태원소방서 구급대원 송설로 변신한 공승연은 구급대원 복장으로 무전기를 꽉 쥔 채 남다른 열정을 내비친다.
15854,특히 부드러움을 잃지 않은 표정으로 결연한 자세를 취하고 있는 송설은 작은 상처도 놓치지 않는 구급대원의 마음가짐을 그대로 담아내고 있다.
15855,이날 자리에는 DJ 레이든 JB 고현정 김영광 김영대 김우빈 김재영 김지석 김호영 나나 로운 몬스타엑스 민혁 몬스타엑스형원 문가영 미주 박진영 박희정 배정남 변요한 산다라박 새소년 샤이니키 선미 손연재 신시아 신현지 아이린 안유진 안효섭 앨리스 에스파닝닝 위하준 유아인 이민정 이수혁 이재욱 이호정 장윤주 전종서 제시 지창욱 지코 차은우 한예리 혜리 화사 방탄소년단(BTS)의 RM 제이홉 등이 참석했다.
15856,목 근처에는 커다란 브로치를 달아 화려함을 더했고 길게 내려뜨린 검은 생머리로 기품 있는 미모를 완성했다.
15857,고현정의 등장에 카메라 플래시 세례가 이어졌고 레드카펫 위에서 고현정은 ‘퀸’의 미모를 자랑했다.
15858,극 중 캐릭터에 맞게 우아한 분위기를 보였고 늘씬하면서도 세련된 미모가 감탄을 자아냈다.
15859,고현정은 비활동기에는 통통해진 모습으로 편안한 분위기를 보이지만 작품에 들어가면 완벽한 다이어트로 늘씬한 비주얼로 변신 프로다운 면모를 보였다.
15860,지금도 작품을 촬영하고 있는 고현정인 만큼 그의 비주얼은 ‘퀸’ 그 자체였다.
15861,마스크걸은 몸매는 좋지만 못생긴 얼굴 탓에 외모 콤플렉스가 있는 직장인 김모미(고현정)가 밤마다 마스크로 얼굴을 가린 채 인터넷 방송 BJ로 활동하면서 벌어지는 이야기다.
15862,특히 고현정은 ‘마스크걸’ 스태프들을 위해 모자와 에코백 패딩 등을 선물해 화제를 모았다.
15863,직접 아이디어를 내 디자인한 제품으로 알려졌으며 ‘마스크걸’ 측은 “고현정은 평소 스태프를 살뜰히 챙긴다.
15864,차예련은 자신의 몸보다 훨씬 큰 꽃다발에 행복한 얼굴을 해 훈훈함을 자아냈다.
15865,/사진MBC 일당백집사 방송화면 캡쳐서울경제 일당백집사 이혜리가 이준영에게 비밀을 들킬 위기에 처했다.
15866,이날 방송에서는 백동주(이혜리)와 김집사(이준영)의 관계에 변화가 찾아왔다.
15867,이제는 만날 수 없는 고인과 유족의 마음을 이어주는 두 집사의 활약은 진한 울림을 안겼다.
15868,여기에 김집사에게 비밀이 탄로 날 위기에 처한 백동주의 엔딩은 궁금증을 고조시켰다.
15869,석철이 알려준 비밀번호로 아무도 없는 집에 들어가 일억을 찾던 백동주는 누군가 들어오는 소리에 황급히 옷장에 몸을 숨겼다.
15870,석철의 집 앞에서 반창고를 건네던 백동주와 같이 오다가 주었다며 능청스럽게 백동주에게 반창고를 건네는 김집사의 모습은 설렘을 자아냈다.
15871,백동주를 붙들고 아기만이라도 살려달라 지금이라도 땡삼이를 낳게 해달라고 오열하는 서강의 모성은 가슴을 저릿하게 했다.
15872,백동주는 아무리 전화를 걸어도 받지 않는 남편 원효(오승백) 때문에 속이 타들어 갔다.
15873,서강을 부둥켜안고 당황하는 백동주와 이 기묘한 광경을 목격한 김집사의 엔딩은 긴장감을 높였다.
15874,김집사에게 비밀을 들킬 위기에 처한 백동주가 이 난관을 극복할 수 있을지 고인이 전하고자 한 메시지와 마지막 소원은 무엇일지 이목이 집중된다.
15875,또 일당백 하우스에 입성한 백동주를 시작으로 또 어떤 변화가 김집사를 찾아올지도 기대를 더한다.
15876,그간 지역 방송국이 유지비 부담 등을 이유로 중파방송의 송출을 중단한 일은 부지기수였지만 서울에 본사를 둔 방송국이 중파방송을 중단하는 것은 이번이 처음 있는 일이다.
15877,초단파방송(FM방송)에 비해 송출 비용은 비싼 데 반해 청취자가 없다시피 했던 중파방송의 예견된 퇴장이 두 방송사의 중단을 통해 공식화된 셈이다.
15878,FM방송 음영 지역 줄면서 타격오랫동안 국내 라디오의 한 자리를 지켜 왔던 중파방송.
15879,전파의 도달거리가 길다는 특성을 지닌 덕분에 산업화 이전의 대한민국에서는 적은 송신소로도 충분히 전국을 책임질 수 있어 특히 사랑받던 매체이기도 했다.
15880,예컨대 중파방송을 통해 흘러나오는 라디오 드라마나 코미디 프로그램은 많은 이들의 귀를 집중케 했다.
15881,하지만 시대가 달라지면서 많은 정보를 담을 수 없는 중파방송은 특유의 낮은 음질 잡음과 혼선에 취약해 난청이 잦다는 단점이 부각되었다.
15882,이른바 산업화를 거치며 콘크리트 건물이 늘어난 것도 중파방송에게는 독이었다.
15883,FM방송은 송신소가 책임질 수 있는 거리는 AM방송에 비해 짧지만 더욱 높은 음질을 바탕으로 고품질의 음악 방송을 할 수 있게 되었다.
15884,MBC 라디오가 표준FM을 개국하면서 시작된 FM방송의 주류화는 피할 수 없는 흐름이 되었다.
15885,특히 지방 방송국에서도 FM 송신소를 대거 개설해 음영지역을 줄이면서 잘 들리지도 않고 소리도 안 좋은 AM방송은 사양길에 올랐다.
15886,청취자들이 방송을 잘 듣지 않으니 방송국들도 AM방송을 유지할 동력을 잃었다.
15887,결국 방송국들은 허가 출력보다 낮게 출력을 조절하거나 음량을 줄이는 등 좋게 말하면 고육지책 나쁘게 말하면 꼼수를 쓰기도 했다.
15888,AM 방송을 안 할 수도 없고 하기에도 어려운 진퇴양난의 상황이 지금까지 이어졌던 셈이다.
15889,서울 송신소 폐국은 첫 사례  ▲  AM방송 중단을 알리는 SBS의 공지사항.
15890,그런 국제적 상황 속에서 AM방송을 그대로 묶어두라고 선언할 수도 없는 노릇이었다.
15891,방통위는 AM과 표준FM 기능 조정 정책을 추진하면서 AM라디오를 그대로 재송신하는 이른바 표준FM 주파수의 송출이 원활하다는 전제 하에 AM라디오 송출을 중단할 수 있다는 방침을 내놓기도 했다.
15892,SBS 라디오(통칭 러브FM) MBC 라디오(통칭 표준FM)를 비롯한 열 곳의 방송국이 AM방송 중단을 선언했기 때문이다.
15893,특히 SBS와 MBC 두 방송사의 AM방송은 가장 듣는 사람들이 많을 법한 방송국의 일이다.
15894,이른바 표준FM으로 AM방송을 재송신하던 위치에서 이제는 중파방송의 자리를 완전히 대체했다는 데에서 이들 중파방송의 퇴장에는 도미노의 가장 큰 판이 무너졌다는 표현이 어울릴 법하다.
15895,재난·대북방송 용도 남을 듯이렇게 서울에서도 중파방송이 퇴장되는 수순을 밟게 되었다.
15896,특히 아직 AM방송을 이어가고 있는 CBS(기독교방송)도 고양송신소 부지에 방송국 본사를 이전하는 장기 계획을 세우는 등 남은 중파방송국의 미래도 그리 밝지만은 못하다.
15897,하지만 중파방송은 특유의 회절성 덕분에 먼 거리에서도 수신할 수 있다는 장점을 살린 분야에서 활용될 여지가 남아있다.
15898,FM방송에 비해 원거리 송출이 가능하다는 장점을 살려 급작스러운 재난 상황 때 AM방송을 활용할 수 있고 방송통신위원회도 그러한 목적으로 AM방송을 계속 유지한다는 방침이다.
15899,KBS 한민족방송 극동방송 등 북한 주민들을 청취층으로 삼는 방송들이 여전히 중파방송을 통해 이어지고 있고 자유아시아방송 등 동북아권 그 중에서도 북한을 향하는 서구권의 방송도 여전히 위세를 발휘하고 있다.
15900,어쨌든 보통의 청취자가 듣는 용도로 AM방송이 쓰이기는 쉽지 않은 셈이다.
15901,물론 AM 라디오가 사라진다고 해서 FM라디오를 듣던 생활이 변화를 맞을 리는 없다.
15902,내일 출퇴근길에는 매번 맞추던 FM라디오 대신 AM에 신호를 맞추어보는 것은 어떨까.
15903,나름 정감있던 지직거리는 AM라디오 특유의 소리가 들을 날이 그리 머지 않았을테니 말이다.
15904,MBC ‘일당백집사’에서 죽은 이를 만지면 그들을 깨어나게 하는 능력을 가진 장례지도사 백동주로 분한 이혜리가 망자들의 다채로운 부탁을 들어주며 매회 감동을 전하고 있다.
15905,특히 고인들의 사연을 전하는 이혜리의 무게감 있는 연기가 드라마 속 스토리에 힘을 더해 남녀노소 시청자들의 공감대를 자극하고 있다.
15906,이번 주 방송에서는 출산을 앞두고 세상을 떠난 산모와 그 남편의 이야기가 전파를 탔다.
15907,백동주(이혜리)는 고아원에서 자란 부부의 사연에 눈물을 글썽였고 아이를 위한 선물과 함께 사망한 서강(홍나현)을 만났다.
15908,동주는 “아이만 살려달라는 서강의 애원에 고개를 떨군 채 눈물을 흘리며 안타까움을 더했다.
15909,그 순간 입관실에 들어온 김태희(이준영)로 인해 서강의 말을 끝까지 듣지 못한 동주는 남편인 원효(오승백)가 실종됐다는 소식에 초조해졌다.
15910,결국 동주는 원효의 행방을 찾지 못한 채 서강이 죽기 직전 보낸 라디오 사연이 전파를 타도록 도왔고 이 방송을 들은 태희가 힌트를 얻어 다리에서 뛰어내리려는 원효를 구해낸 것.
15911,이 과정에서 이혜리(백동주 역)는 고인의 소원을 들어주는 것 그 이상의 역할을 해냈다.
15912,또한 이혜리가 이준영(김태희)에게 “상주님 찾아야 되는데 제일 중요한 걸 그쪽 때문에 못 들었다라며 버럭 하는 장면에서는 인물의 심경 변화가 느껴졌다.
15913,불운을 피하기 위해 의무적으로 귀신을 만나기 시작했던 ‘백동주’가 망자들을 대하는 진심이 느껴지던 순간이었다.
15914,이처럼 이혜리는 망자를 만나면 깨어난다는 판타지적인 설정에 섬세한 열연을 더해 현실보다 더 현실 같은 드라마를 만들어냈다.
15915,망자들의 이야기를 전하는 감동의 메신저로 안방극장을 눈물바다로 만든 이혜리의 활약에 뜨거운 호평이 이어지고 있다.
15916,앳스타일 박승현 기자 초아가 다시 찾은 고척돔에서 키움히어로즈의 승리를 위해 마운드에 오른다.
15917,이날 시구를 하는 초아는 “중요한 경기에 불러주신 키움히어로즈에 감사드린다.
15918,초아는 드라마 ‘도시남녀의 사랑법’ OST ‘가시’ 드라마 ‘구필수는 없다’ OST ‘I Wish’ 등을 통해 초아만의 음색을 선보였다.
15919,축제를 위해 TV 드라마 ’전설의 고향’을 집필한 이부춘 작가와 임동률 미술감독이 시장 곳곳을 핼러윈 분위기로 다채롭게 꾸몄다.
15920,이에 따라 기존 푸드트럭·먹거리 셀러존은 핼러윈 식당으로 새롭게 단장됐다.
15921,스마트관광 콘텐츠로 인기를 끌었던 ‘메타버스 AR아처’는 좀비버전으로 바뀌었다.
15922,디지털 귀신의 집 체험을 테마로 한 ‘남도월야 미궁저택’의 공포 체험공간도 관광객을 맞이할 준비를 마쳤다.
15923,‘별별상상정원’은 ‘별별마녀의 성’으로 리뉴얼돼 호러영화제 분장 체험 핼러윈 디저트 판매 등을 진행한다.
15924,축제 기간에는 중앙 무대와 주차장 공간을 막아 핼러윈 분장·소품을 착용한 관람객만 입장할 수 있다.
15925,핼러윈 놀이동산에 입장하는 듯한 효과를 느낄 수 있도록 하기 위한 것이다.
15926,메인 홀에서는 귀신 배우들의 현장게임 테마가든 핼러윈 샴페인 존 EDM 파티 등이 특별한 밤을 보내고 싶은 시민들에게 즐거운 추억을 선사한다.
15927,호러 마니아뿐 아니라 어린이 방문객을 위한 큐티 분장 체험 핼러윈 디저트 만들기 기념풍선 제공 등 다양한 이벤트도 마련돼 있다.
15928,정종임 광주시 문화도시정책관은 “핼러윈데이 대인예술시장 행사장을 찾는 시민과 관광객들이 가족 친구들과 함께 늦은 가을밤 축제 분위기를 만끽하는 시간이 되길 바란다고 말했다.
15929,(엑스포츠뉴스 황수연 기자) 김상호가 강아지 코코와 함께 한 사랑스러운 촬영 현장을 담은 스틸이 공개돼 시선을 모으고 있다.
15930,김상호가 연기하는 박재경은 공명정대한 세상과 사회정의 실현을 위한 국민의 민원봉사실이라 쓰고 불량품 폐기실이라 읽는 곳 일명 폐기실의 실장이다.
15931,또한 그는 매사에 유유자적 천하태평하며 능청과 능글맞음은 천하의 진 검사도 한 수 접어줄 정도인 인물.
15932,박재경은 첫 등장부터 편안한 러닝에 운동복 차림과 함께 범상치 않은 캐릭터로 시청자들에게 눈도장을 찍었고 그 기대에 부응하듯 진정(도경수 분)와 특급 케미 합의 조짐을 보이며 이목을 사로잡고 있다.
15933,그동안 장르와 캐릭터를 불문하고 연기 고수다운 폭넓은 연기 스펙트럼을 선보여 이번 작품 ‘진검승부’에서 어떤 활약을 펼쳐낼지 김상호를 향한 시청자들의 기대가 한층 높아지고 있는 가운데 공개된 비하인드 속 김상호는 진정의 반려견으로 출연 중인 코코와 사랑스러운 눈맞춤을 주고받는 모습이 담겨 시선을 끈다.
15934,김상호는 앉은 자세로 강아지 코코의 눈높이를 맞춰주기도 하고 조심스러운 손길로 코코와 교감하기도 하며 귀엽고도 훈훈한 분위기를 발산 러블리한 케미를 뽐냈다.
15935,특히 코코를 바라보는 김상호의 꿀 떨어지는 눈빛은 설렘을 배가시켰고 이를 본 시청자들은 ‘세상 무해한 조합’이라며 코코와 김상호의 깜찍한 케미에 미소 짓고 있다.
15936,또한 김상호는 흡사 동네 아저씨를 떠오르게 하는 편안한 스타일에도 불구하고 범상치 않은 날카로운 눈빛은 그에게 남다른 카리스마가 있음을 짐작게 하고 까칠한듯하면서도 유쾌한 그만의 ‘츤데레’ 매력은 절로 보는 이들의 시선을 끌어당기며 그가 ‘본투비매력캐’임을 인증하고 있다.
15937,이에 더해 현장에서 김상호는 촬영이 시작되자마자 ‘박재경’ 캐릭터에 몰입해 움직임은 물론 표정과 얼굴의 주름 하나까지도 캐릭터에 그 자체로 빙의한 모습을 자랑해 프로페셔널한 연기로 현장 스태프들의 감탄을 불러일으켰다는 후문.
15938,특별히 진정 검사의 사이다 반격이 거세질수록 알지만 모르는 척 그의 수사를 은근하게 돕는 박재경의 조력은 극에 재미를 톡톡히 더하며 진정 패밀리에 저도 모르게 가담한 그의 활약에 기대감이 고공행진 중인바.
15939,앞으로 김상호가 어떤 활약과 함께 수사에 더욱 날개를 달아주며 사이다 재미를 선사할지 귀추가 주목되고 있다.
15940,(엑스포츠뉴스 황수연 기자) 진범을 향한 열혈 형사 옥택연의 추격이 시작된다.
15941,평소 훈훈한 인상과 성품으로 ‘좋은 청년’이라는 평을 들어왔던 인물인 만큼 그의 실체는 류성준과 조은기(정은지)를 비롯해 시청자들까지 놀라게 했다.
15942,심지어 정윤재는 간밤에 자신의 공격을 받고 혼수상태가 된 판사 류성훈(하석진)의 앞에 나타나 섬뜩함을 자아냈다.
15943,현재 류성훈은 살인마의 위협에도 어떠한 반항도 할 수 없는 무력한 상태였기에 불길한 상상력을 자극하고 있다.
15944,한 치 앞도 예측할 수 없는 살인귀 정윤재의 다음 행보는 무엇일지 이목이 집중된다.
15945,이런 가운데 공개된 사진에서는 마침내 범인의 정체를 알아낸 열혈 형사 류성준의 치밀한 수사 과정이 담겨 있다.
15946,앞서 정윤재가 정인성의 어머니와 눈물의 재회를 했던 경찰서 앞 식당부터 비극의 씨앗이 되었던 복지원까지 사방을 뛰어다니며 범인을 잡기 위해 고군분투하고 있는 것.
15947,그에게 정윤재의 기억을 심어준 사람은 누구일지 류성준이 진짜 정윤재를 만나 엉켜버린 과거의 타임라인을 바로잡을 수 있을지 호기심이 치솟는다.
